symbol,date,period,eps,src
BEM,2025-03-31,2025Q1,0.06,yahoo_income
BEM,2024-09-30,2024Q3,0.07,yahoo_income
BEM,2024-06-30,2024Q2,0.07,yahoo_income
BEM,2024-03-31,2024Q1,0.06,yahoo_income
BEYOND,2025-06-30,2025Q2,-0.3048,yahoo_income
BEYOND,2025-03-31,2025Q1,0.1914,yahoo_income
BEYOND,2024-09-30,2024Q3,-0.2316,yahoo_income
BEYOND,2024-06-30,2024Q2,-0.2481,yahoo_income
BEYOND,2024-03-31,2024Q1,0.2297,yahoo_income
BGC,2025-06-30,2025Q2,0.08,yahoo_income
BGC,2025-03-31,2025Q1,0.12,yahoo_income
BGC,2024-09-30,2024Q3,0.08,yahoo_income
BGC,2024-06-30,2024Q2,0.11,yahoo_income
BGC,2024-03-31,2024Q1,0.14,yahoo_income
BGRIM,2025-06-30,2025Q2,-0.08,yahoo_income
BGRIM,2025-03-31,2025Q1,0.16,yahoo_income
BGRIM,2024-09-30,2024Q3,0.02,yahoo_income
BGRIM,2024-06-30,2024Q2,0.01,yahoo_income
BGRIM,2024-03-31,2024Q1,0.06,yahoo_income
BGT,2025-06-30,2025Q2,-0.02,yahoo_income
BGT,2025-03-31,2025Q1,-0.01,yahoo_income
BGT,2024-09-30,2024Q3,-0.01,yahoo_income
BGT,2024-06-30,2024Q2,0.0,yahoo_income
BGT,2024-03-31,2024Q1,-0.03,yahoo_income
BH,2025-09-30,2025Q3,2.35,yahoo_income
BH,2025-06-30,2025Q2,2.14,yahoo_income
BH,2025-03-31,2025Q1,2.0,yahoo_income
BH,2024-09-30,2024Q3,2.25,yahoo_income
BH,2024-06-30,2024Q2,2.23,yahoo_income
BIG,2025-06-30,2025Q2,0.005,yahoo_income
BIG,2025-03-31,2025Q1,0.0105,yahoo_income
BIG,2024-09-30,2024Q3,0.004,yahoo_income
BIG,2024-06-30,2024Q2,0.007,yahoo_income
BIG,2024-03-31,2024Q1,0.0077,yahoo_income
BIOTEC,2025-06-30,2025Q2,-0.0128,yahoo_income
BIOTEC,2025-03-31,2025Q1,-0.006,yahoo_income
BIOTEC,2024-09-30,2024Q3,-0.0396,yahoo_income
BIOTEC,2024-06-30,2024Q2,-0.0087,yahoo_income
BIOTEC,2024-03-31,2024Q1,0.0011,yahoo_income
BIS,2025-06-30,2025Q2,0.059,yahoo_income
BIS,2025-03-31,2025Q1,0.059,yahoo_income
BIS,2024-09-30,2024Q3,0.055,yahoo_income
BIS,2024-06-30,2024Q2,0.051,yahoo_income
BIS,2024-03-31,2024Q1,0.043,yahoo_income
BIZ,2025-06-30,2025Q2,0.08,yahoo_income
BIZ,2025-03-31,2025Q1,0.02,yahoo_income
BIZ,2024-09-30,2024Q3,0.14,yahoo_income
BIZ,2024-06-30,2024Q2,0.05,yahoo_income
BIZ,2024-03-31,2024Q1,0.06,yahoo_income
BJC,2025-06-30,2025Q2,0.25,yahoo_income
BJC,2025-03-31,2025Q1,0.2722,yahoo_income
BJC,2024-09-30,2024Q3,0.17,yahoo_income
BJC,2024-06-30,2024Q2,0.31,yahoo_income
BJC,2024-03-31,2024Q1,0.1067,yahoo_income
BJCHI,2025-06-30,2025Q2,-0.04,yahoo_income
BJCHI,2025-03-31,2025Q1,-0.02,yahoo_income
BJCHI,2024-09-30,2024Q3,-0.09,yahoo_income
BJCHI,2024-06-30,2024Q2,0.02,yahoo_income
BJCHI,2024-03-31,2024Q1,0.19,yahoo_income
BKA,2025-06-30,2025Q2,-0.034,yahoo_income
BKA,2024-06-30,2024Q2,0.026569,yahoo_income
BKD,2025-06-30,2025Q2,0.01,yahoo_income
BKD,2025-03-31,2025Q1,0.04,yahoo_income
BKD,2024-09-30,2024Q3,0.03,yahoo_income
BKD,2024-06-30,2024Q2,0.06,yahoo_income
BKD,2024-03-31,2024Q1,0.004,yahoo_income
BKGI,2025-06-30,2025Q2,0.007,yahoo_income
BKGI,2025-03-31,2025Q1,0.013,yahoo_income
BKGI,2024-09-30,2024Q3,0.02,yahoo_income
BKGI,2024-06-30,2024Q2,0.02,yahoo_income
BKGI,2024-03-31,2024Q1,0.02,yahoo_income
BKIH,2025-06-30,2025Q2,9.19,yahoo_income
BKIH,2025-03-31,2025Q1,5.37,yahoo_income
BKIH,2024-09-30,2024Q3,7.08,yahoo_income
BKIH,2024-06-30,2024Q2,9.52,yahoo_income
BKIH,2024-03-31,2024Q1,7.899764,yahoo_income
BLA,2025-06-30,2025Q2,1.25,yahoo_income
BLA,2025-03-31,2025Q1,0.7,yahoo_income
BLA,2024-09-30,2024Q3,0.36,yahoo_income
BLA,2024-06-30,2024Q2,0.58,yahoo_income
BLA,2024-03-31,2024Q1,0.66,yahoo_income
BLAND,2025-06-30,2025Q2,0.005,yahoo_income
BLAND,2024-12-31,2024Q4,-0.004,yahoo_income
BLAND,2024-09-30,2024Q3,0.004,yahoo_income
BLAND,2024-06-30,2024Q2,0.004,yahoo_income
BLC,2025-06-30,2025Q2,0.07,yahoo_income
BLC,2025-03-31,2025Q1,0.09,yahoo_income
BLC,2024-09-30,2024Q3,0.07,yahoo_income
BLC,2024-06-30,2024Q2,0.06,yahoo_income
BLC,2024-03-31,2024Q1,0.07,yahoo_income
BLESS,2025-06-30,2025Q2,0.0013,yahoo_income
BLESS,2025-03-31,2025Q1,0.0063,yahoo_income
BLESS,2024-09-30,2024Q3,0.014,yahoo_income
BLESS,2024-06-30,2024Q2,0.0052,yahoo_income
BLESS,2024-03-31,2024Q1,-0.0102,yahoo_income
BLISS,2025-06-30,2025Q2,-0.0003,yahoo_income
BLISS,2025-03-31,2025Q1,-0.0002,yahoo_income
BLISS,2024-09-30,2024Q3,-0.0005,yahoo_income
BLISS,2024-06-30,2024Q2,-0.001,yahoo_income
BLISS,2024-03-31,2024Q1,1e-05,yahoo_income
BM,2025-06-30,2025Q2,0.033,yahoo_income
BM,2025-03-31,2025Q1,0.067,yahoo_income
BM,2024-09-30,2024Q3,0.044,yahoo_income
BM,2024-06-30,2024Q2,0.009,yahoo_income
BM,2024-03-31,2024Q1,0.013,yahoo_income
BOFFICE,2025-06-30,2025Q2,0.077044,yahoo_income
BOFFICE,2025-03-31,2025Q1,0.175807,yahoo_income
BOFFICE,2024-09-30,2024Q3,0.174138,yahoo_income
BOFFICE,2024-06-30,2024Q2,0.093515,yahoo_income
BOFFICE,2024-03-31,2024Q1,0.171875,yahoo_income
BOL,2025-06-30,2025Q2,0.1,yahoo_income
BOL,2025-03-31,2025Q1,0.08,yahoo_income
BOL,2024-09-30,2024Q3,0.1,yahoo_income
BOL,2024-06-30,2024Q2,0.1,yahoo_income
BOL,2024-03-31,2024Q1,0.08,yahoo_income
BPP,2025-06-30,2025Q2,0.417,yahoo_income
BPP,2025-03-31,2025Q1,0.188,yahoo_income
BPP,2024-09-30,2024Q3,0.372,yahoo_income
BPP,2024-06-30,2024Q2,0.322,yahoo_income
BPP,2024-03-31,2024Q1,0.222,yahoo_income
BPS,2025-06-30,2025Q2,0.0,yahoo_income
BPS,2025-03-31,2025Q1,0.008,yahoo_income
BPS,2024-09-30,2024Q3,0.002,yahoo_income
BPS,2024-06-30,2024Q2,-0.002,yahoo_income
BPS,2024-03-31,2024Q1,0.009993,yahoo_income
BR,2025-06-30,2025Q2,0.03,yahoo_income
BR,2025-03-31,2025Q1,0.04,yahoo_income
BR,2024-09-30,2024Q3,0.03,yahoo_income
BR,2024-06-30,2024Q2,0.03,yahoo_income
BR,2024-03-31,2024Q1,0.06,yahoo_income
BRI,2025-06-30,2025Q2,0.0926,yahoo_income
BRI,2025-03-31,2025Q1,-0.0149,yahoo_income
BRI,2024-09-30,2024Q3,0.1278,yahoo_income
BRI,2024-06-30,2024Q2,0.242,yahoo_income
BRI,2024-03-31,2024Q1,0.3475,yahoo_income
BROCK,2025-06-30,2025Q2,-0.001,yahoo_income
BROCK,2025-03-31,2025Q1,-0.004,yahoo_income
BROCK,2024-09-30,2024Q3,-0.002,yahoo_income
BROCK,2024-06-30,2024Q2,-0.007,yahoo_income
BROCK,2024-03-31,2024Q1,-0.003,yahoo_income
BRR,2025-06-30,2025Q2,0.04,yahoo_income
BRR,2025-03-31,2025Q1,0.5,yahoo_income
BRR,2024-09-30,2024Q3,0.45,yahoo_income
BRR,2024-06-30,2024Q2,0.34,yahoo_income
BRR,2024-03-31,2024Q1,0.56,yahoo_income
BSBM,2025-06-30,2025Q2,-0.01,yahoo_income
BSBM,2025-03-31,2025Q1,-0.008,yahoo_income
BSBM,2024-09-30,2024Q3,-0.027,yahoo_income
BSBM,2024-06-30,2024Q2,0.0,yahoo_income
BSBM,2024-03-31,2024Q1,-0.005,yahoo_income
BSM,2025-06-30,2025Q2,-0.03,yahoo_income
BSM,2025-03-31,2025Q1,-0.045,yahoo_income
BSM,2024-09-30,2024Q3,-0.086,yahoo_income
BSM,2024-06-30,2024Q2,-0.062,yahoo_income
BSM,2024-03-31,2024Q1,0.01,yahoo_income
BSRC,2025-06-30,2025Q2,-0.58,yahoo_income
BSRC,2025-03-31,2025Q1,0.06,yahoo_income
BSRC,2024-09-30,2024Q3,-0.5,yahoo_income
BSRC,2024-06-30,2024Q2,0.06,yahoo_income
BSRC,2024-03-31,2024Q1,0.25,yahoo_income
BTC,2025-06-30,2025Q2,-0.017,yahoo_income
BTC,2025-03-31,2025Q1,-0.034,yahoo_income
BTC,2024-09-30,2024Q3,-0.018,yahoo_income
BTC,2024-06-30,2024Q2,-0.049,yahoo_income
BTC,2024-03-31,2024Q1,0.073,yahoo_income
BTG,2025-06-30,2025Q2,1.34,yahoo_income
BTG,2025-03-31,2025Q1,0.98,yahoo_income
BTG,2024-09-30,2024Q3,0.51,yahoo_income
BTG,2024-06-30,2024Q2,0.32,yahoo_income
BTG,2024-03-31,2024Q1,-0.06,yahoo_income
BTNC,2025-06-30,2025Q2,-0.25,yahoo_income
BTNC,2025-03-31,2025Q1,0.36,yahoo_income
BTNC,2024-09-30,2024Q3,-0.74,yahoo_income
BTNC,2024-06-30,2024Q2,1.58,yahoo_income
BTNC,2024-03-31,2024Q1,0.32,yahoo_income
BTS,2025-06-30,2025Q2,-0.014,yahoo_income
BTS,2024-12-31,2024Q4,0.2,yahoo_income
BTS,2024-09-30,2024Q3,-0.03,yahoo_income
BTS,2024-06-30,2024Q2,-0.028,yahoo_income
BTW,2025-06-30,2025Q2,-0.03,yahoo_income
BTW,2025-03-31,2025Q1,-0.03,yahoo_income
BTW,2024-09-30,2024Q3,-0.04,yahoo_income
BTW,2024-06-30,2024Q2,0.002,yahoo_income
BTW,2024-03-31,2024Q1,-0.03,yahoo_income
BUI,2025-06-30,2025Q2,0.88,yahoo_income
BUI,2025-03-31,2025Q1,0.109523,yahoo_income
BUI,2024-09-30,2024Q3,1.286896,yahoo_income
BUI,2024-06-30,2024Q2,1.69,yahoo_income
BUI,2024-03-31,2024Q1,0.131428,yahoo_income
BVG,2025-06-30,2025Q2,0.04,yahoo_income
BVG,2025-03-31,2025Q1,0.03,yahoo_income
BVG,2024-09-30,2024Q3,0.03,yahoo_income
BVG,2024-06-30,2024Q2,0.02,yahoo_income
BVG,2024-03-31,2024Q1,0.03,yahoo_income
BWG,2025-06-30,2025Q2,0.003,yahoo_income
BWG,2025-03-31,2025Q1,0.004,yahoo_income
BWG,2024-09-30,2024Q3,0.003,yahoo_income
BWG,2024-06-30,2024Q2,0.011,yahoo_income
BWG,2024-03-31,2024Q1,-0.001,yahoo_income
BYD,2025-06-30,2025Q2,-0.466,yahoo_income
BYD,2025-03-31,2025Q1,-0.04551,yahoo_income
BYD,2024-09-30,2024Q3,0.023,yahoo_income
BYD,2024-06-30,2024Q2,0.006,yahoo_income
BYD,2024-03-31,2024Q1,-0.006031,yahoo_income
CAZ,2025-06-30,2025Q2,0.09,yahoo_income
CAZ,2025-03-31,2025Q1,0.13,yahoo_income
CAZ,2024-09-30,2024Q3,0.03,yahoo_income
CAZ,2024-06-30,2024Q2,0.16,yahoo_income
CAZ,2024-03-31,2024Q1,0.18,yahoo_income
CBG,2025-06-30,2025Q2,0.8,yahoo_income
CBG,2025-03-31,2025Q1,0.76,yahoo_income
CBG,2024-09-30,2024Q3,0.74,yahoo_income
CBG,2024-06-30,2024Q2,0.69,yahoo_income
CBG,2024-03-31,2024Q1,0.63,yahoo_income
CCET,2025-06-30,2025Q2,0.05,yahoo_income
CCET,2025-03-31,2025Q1,0.06,yahoo_income
CCET,2024-09-30,2024Q3,0.07,yahoo_income
CCET,2024-06-30,2024Q2,0.07,yahoo_income
CCET,2024-03-31,2024Q1,0.05,yahoo_income
CCP,2025-06-30,2025Q2,0.0066,yahoo_income
CCP,2025-03-31,2025Q1,0.0122,yahoo_income
CCP,2024-09-30,2024Q3,0.0107,yahoo_income
CCP,2024-06-30,2024Q2,0.0028,yahoo_income
CCP,2024-03-31,2024Q1,0.0099,yahoo_income
CEN,2025-06-30,2025Q2,-0.1,yahoo_income
CEN,2025-03-31,2025Q1,-0.09,yahoo_income
CEN,2024-09-30,2024Q3,-0.01,yahoo_income
CEN,2024-06-30,2024Q2,0.19,yahoo_income
CEN,2024-03-31,2024Q1,-0.09,yahoo_income
CENTEL,2025-06-30,2025Q2,0.08,yahoo_income
CENTEL,2025-03-31,2025Q1,0.55,yahoo_income
CENTEL,2024-09-30,2024Q3,0.12,yahoo_income
CENTEL,2024-06-30,2024Q2,0.12,yahoo_income
CENTEL,2024-03-31,2024Q1,0.56,yahoo_income
CEYE,2025-06-30,2025Q2,0.03,yahoo_income
CEYE,2025-03-31,2025Q1,0.03,yahoo_income
CEYE,2024-09-30,2024Q3,-0.02,yahoo_income
CEYE,2024-06-30,2024Q2,0.02,yahoo_income
CEYE,2024-03-31,2024Q1,0.03,yahoo_income
CFARM,2025-06-30,2025Q2,-0.0058,yahoo_income
CFARM,2025-03-31,2025Q1,0.0013,yahoo_income
CFARM,2024-09-30,2024Q3,-0.0031,yahoo_income
CFARM,2024-06-30,2024Q2,0.0027,yahoo_income
CFARM,2024-03-31,2024Q1,0.003194,yahoo_income
CFRESH,2025-06-30,2025Q2,0.006,yahoo_income
CFRESH,2025-03-31,2025Q1,-0.021,yahoo_income
CFRESH,2024-09-30,2024Q3,-0.1381,yahoo_income
CFRESH,2024-06-30,2024Q2,0.033,yahoo_income
CFRESH,2024-03-31,2024Q1,0.05,yahoo_income
CGD,2025-06-30,2025Q2,-0.0068,yahoo_income
CGD,2025-03-31,2025Q1,-0.0124,yahoo_income
CGD,2024-09-30,2024Q3,-0.0033,yahoo_income
CGD,2024-06-30,2024Q2,-0.0048,yahoo_income
CGD,2024-03-31,2024Q1,-0.0003,yahoo_income
CGH,2025-06-30,2025Q2,-0.0332,yahoo_income
CGH,2025-03-31,2025Q1,0.0019,yahoo_income
CGH,2024-09-30,2024Q3,0.0286,yahoo_income
CGH,2024-06-30,2024Q2,0.0018,yahoo_income
CGH,2024-03-31,2024Q1,0.0218,yahoo_income
CH,2025-06-30,2025Q2,0.0151,yahoo_income
CH,2025-03-31,2025Q1,0.0164,yahoo_income
CH,2024-09-30,2024Q3,0.0017,yahoo_income
CH,2024-06-30,2024Q2,0.0893,yahoo_income
CH,2024-03-31,2024Q1,0.0424,yahoo_income
CHAO,2025-06-30,2025Q2,0.01,yahoo_income
CHAO,2025-03-31,2025Q1,0.04,yahoo_income
CHAO,2024-09-30,2024Q3,0.18,yahoo_income
CHAO,2024-06-30,2024Q2,0.110383,yahoo_income
CHAO,2024-03-31,2024Q1,0.088903,yahoo_income
CHARAN,2025-03-31,2025Q1,1.32,yahoo_income
CHARAN,2024-09-30,2024Q3,-1.65,yahoo_income
CHARAN,2024-06-30,2024Q2,0.61,yahoo_income
CHARAN,2024-03-31,2024Q1,1.18,yahoo_income
CHASE,2025-06-30,2025Q2,0.001,yahoo_income
CHASE,2025-03-31,2025Q1,0.002,yahoo_income
CHASE,2024-09-30,2024Q3,0.004,yahoo_income
CHASE,2024-06-30,2024Q2,0.014,yahoo_income
CHASE,2024-03-31,2024Q1,0.02,yahoo_income
CHAYO,2025-06-30,2025Q2,0.080195,yahoo_income
CHAYO,2025-03-31,2025Q1,0.06878,yahoo_income
CHAYO,2024-09-30,2024Q3,0.087969,yahoo_income
CHAYO,2024-06-30,2024Q2,0.065854,yahoo_income
CHAYO,2024-03-31,2024Q1,0.002732,yahoo_income
CHEWA,2025-06-30,2025Q2,-0.015,yahoo_income
CHEWA,2025-03-31,2025Q1,-0.035,yahoo_income
CHEWA,2024-09-30,2024Q3,0.001,yahoo_income
CHEWA,2024-06-30,2024Q2,0.004,yahoo_income
CHEWA,2024-03-31,2024Q1,0.013,yahoo_income
CHG,2025-06-30,2025Q2,0.0189,yahoo_income
CHG,2025-03-31,2025Q1,0.0205,yahoo_income
CHG,2024-09-30,2024Q3,0.0379,yahoo_income
CHG,2024-06-30,2024Q2,0.0175,yahoo_income
CHG,2024-03-31,2024Q1,0.024,yahoo_income
CHIC,2025-06-30,2025Q2,-0.0092,yahoo_income
CHIC,2025-03-31,2025Q1,-0.0081,yahoo_income
CHIC,2024-09-30,2024Q3,-0.0164,yahoo_income
CHIC,2024-06-30,2024Q2,-0.003,yahoo_income
CHIC,2024-03-31,2024Q1,0.0045,yahoo_income
CHO,2025-06-30,2025Q2,-0.3608,yahoo_income
CHO,2025-03-31,2025Q1,-0.1775,yahoo_income
CHO,2024-09-30,2024Q3,-0.5535,yahoo_income
CHO,2024-06-30,2024Q2,-0.3743,yahoo_income
CHO,2024-03-31,2024Q1,-0.301,yahoo_income
CHOTI,2025-06-30,2025Q2,-5.28,yahoo_income
CHOTI,2025-03-31,2025Q1,-0.53,yahoo_income
CHOTI,2024-09-30,2024Q3,-9.89,yahoo_income
CHOTI,2024-06-30,2024Q2,0.74,yahoo_income
CHOTI,2024-03-31,2024Q1,-2.85,yahoo_income
CHOW,2025-06-30,2025Q2,-0.014,yahoo_income
CHOW,2025-03-31,2025Q1,0.004,yahoo_income
CHOW,2024-09-30,2024Q3,0.008,yahoo_income
CHOW,2024-06-30,2024Q2,0.045,yahoo_income
CHOW,2024-03-31,2024Q1,0.1,yahoo_income
CI,2025-06-30,2025Q2,-0.074,yahoo_income
CI,2025-03-31,2025Q1,-0.04,yahoo_income
CI,2024-09-30,2024Q3,-0.069,yahoo_income
CI,2024-06-30,2024Q2,-0.123,yahoo_income
CI,2024-03-31,2024Q1,0.02,yahoo_income
CIG,2025-06-30,2025Q2,-0.0095,yahoo_income
CIG,2025-03-31,2025Q1,-0.009,yahoo_income
CIG,2024-09-30,2024Q3,-0.0079,yahoo_income
CIG,2024-06-30,2024Q2,-0.0262,yahoo_income
CIG,2024-03-31,2024Q1,-0.0773,yahoo_income
CIMBT,2025-06-30,2025Q2,0.01,yahoo_income
CIMBT,2025-03-31,2025Q1,0.02,yahoo_income
CIMBT,2024-09-30,2024Q3,0.02,yahoo_income
CIMBT,2024-06-30,2024Q2,0.02,yahoo_income
CIMBT,2024-03-31,2024Q1,0.02,yahoo_income
CITY,2025-04-30,2025Q2,-0.02998,yahoo_income
CITY,2025-01-31,2025Q1,-0.01706,yahoo_income
CITY,2024-10-31,2024Q4,-0.01822,yahoo_income
CITY,2024-04-30,2024Q2,-0.02178,yahoo_income
CIVIL,2025-06-30,2025Q2,0.02,yahoo_income
CIVIL,2025-03-31,2025Q1,0.01,yahoo_income
CIVIL,2024-09-30,2024Q3,0.06,yahoo_income
CIVIL,2024-06-30,2024Q2,0.03,yahoo_income
CIVIL,2024-03-31,2024Q1,0.04,yahoo_income
CK,2025-06-30,2025Q2,0.51,yahoo_income
CK,2025-03-31,2025Q1,0.17,yahoo_income
CK,2024-09-30,2024Q3,0.59,yahoo_income
CK,2024-06-30,2024Q2,0.29,yahoo_income
CK,2024-03-31,2024Q1,0.07,yahoo_income
CKP,2025-06-30,2025Q2,0.075,yahoo_income
CKP,2025-03-31,2025Q1,0.009,yahoo_income
CKP,2024-09-30,2024Q3,0.146,yahoo_income
CKP,2024-06-30,2024Q2,0.009,yahoo_income
CKP,2024-03-31,2024Q1,-0.057,yahoo_income
CM,2025-06-30,2025Q2,0.02,yahoo_income
CM,2025-03-31,2025Q1,0.03,yahoo_income
CM,2024-09-30,2024Q3,-0.02,yahoo_income
CM,2024-06-30,2024Q2,0.11,yahoo_income
CM,2024-03-31,2024Q1,0.06,yahoo_income
CMAN,2025-06-30,2025Q2,0.1118,yahoo_income
CMAN,2025-03-31,2025Q1,0.1357,yahoo_income
CMAN,2024-09-30,2024Q3,-0.1003,yahoo_income
CMAN,2024-06-30,2024Q2,0.0951,yahoo_income
CMAN,2024-03-31,2024Q1,0.1798,yahoo_income
CMC,2025-06-30,2025Q2,-0.0951,yahoo_income
CMC,2025-03-31,2025Q1,-0.0985,yahoo_income
CMC,2024-09-30,2024Q3,-0.0438,yahoo_income
CMC,2024-06-30,2024Q2,-0.0777,yahoo_income
CMC,2024-03-31,2024Q1,-0.050633,yahoo_income
CMO,2025-06-30,2025Q2,-0.03,yahoo_income
CMO,2025-03-31,2025Q1,0.08,yahoo_income
CMO,2024-09-30,2024Q3,0.01,yahoo_income
CMO,2024-06-30,2024Q2,-0.04,yahoo_income
CMO,2024-03-31,2024Q1,-0.17,yahoo_income
CMR,2025-06-30,2025Q2,0.006,yahoo_income
CMR,2025-03-31,2025Q1,0.012,yahoo_income
CMR,2024-09-30,2024Q3,0.018,yahoo_income
CMR,2024-06-30,2024Q2,0.007,yahoo_income
CMR,2024-03-31,2024Q1,0.02,yahoo_income
CNT,2025-06-30,2025Q2,0.008,yahoo_income
CNT,2025-03-31,2025Q1,0.032,yahoo_income
CNT,2024-09-30,2024Q3,0.017,yahoo_income
CNT,2024-06-30,2024Q2,0.019,yahoo_income
CNT,2024-03-31,2024Q1,0.003,yahoo_income
COCOCO,2025-06-30,2025Q2,0.05,yahoo_income
COCOCO,2025-03-31,2025Q1,0.04,yahoo_income
COCOCO,2024-09-30,2024Q3,0.12,yahoo_income
COCOCO,2024-06-30,2024Q2,0.15,yahoo_income
COCOCO,2024-03-31,2024Q1,0.14,yahoo_income
COLOR,2025-06-30,2025Q2,0.0103,yahoo_income
COLOR,2025-03-31,2025Q1,0.0172,yahoo_income
COLOR,2024-09-30,2024Q3,0.0113,yahoo_income
COLOR,2024-06-30,2024Q2,0.0111,yahoo_income
COLOR,2024-03-31,2024Q1,0.0004,yahoo_income
COM7,2025-06-30,2025Q2,0.43,yahoo_income
COM7,2025-03-31,2025Q1,0.42,yahoo_income
COM7,2024-09-30,2024Q3,0.3,yahoo_income
COM7,2024-06-30,2024Q2,0.32,yahoo_income
COM7,2024-03-31,2024Q1,0.35,yahoo_income
COMAN,2025-06-30,2025Q2,0.02,yahoo_income
COMAN,2025-03-31,2025Q1,-0.05,yahoo_income
COMAN,2024-09-30,2024Q3,-0.022811,yahoo_income
COMAN,2024-06-30,2024Q2,-0.29,yahoo_income
COMAN,2024-03-31,2024Q1,-0.05,yahoo_income
CPALL,2025-06-30,2025Q2,0.74,yahoo_income
CPALL,2025-03-31,2025Q1,0.83,yahoo_income
CPALL,2024-09-30,2024Q3,0.61,yahoo_income
CPALL,2024-06-30,2024Q2,0.68,yahoo_income
CPALL,2024-03-31,2024Q1,0.69,yahoo_income
CPANEL,2025-06-30,2025Q2,0.013,yahoo_income
CPANEL,2025-03-31,2025Q1,-0.094,yahoo_income
CPANEL,2024-09-30,2024Q3,-0.065,yahoo_income
CPANEL,2024-06-30,2024Q2,0.052,yahoo_income
CPANEL,2024-03-31,2024Q1,0.06,yahoo_income
CPAXT,2025-06-30,2025Q2,0.22,yahoo_income
CPAXT,2025-03-31,2025Q1,0.25,yahoo_income
CPAXT,2024-09-30,2024Q3,0.18,yahoo_income
CPAXT,2024-06-30,2024Q2,0.205,yahoo_income
CPAXT,2024-03-31,2024Q1,0.47,yahoo_income
CPF,2025-06-30,2025Q2,1.31,yahoo_income
CPF,2025-03-31,2025Q1,1.07,yahoo_income
CPF,2024-09-30,2024Q3,0.91,yahoo_income
CPF,2024-06-30,2024Q2,0.86,yahoo_income
CPF,2024-03-31,2024Q1,0.11,yahoo_income
CPH,2025-06-30,2025Q2,0.48,yahoo_income
CPH,2025-03-31,2025Q1,0.07,yahoo_income
CPH,2024-09-30,2024Q3,-0.54,yahoo_income
CPH,2024-06-30,2024Q2,1.8,yahoo_income
CPH,2024-03-31,2024Q1,-0.39,yahoo_income
CPI,2025-06-30,2025Q2,0.4,yahoo_income
CPI,2025-03-31,2025Q1,0.075,yahoo_income
CPI,2024-09-30,2024Q3,0.214,yahoo_income
CPI,2024-06-30,2024Q2,0.205,yahoo_income
CPI,2024-03-31,2024Q1,-0.005,yahoo_income
CPL,2025-06-30,2025Q2,-0.116,yahoo_income
CPL,2025-03-31,2025Q1,-0.006,yahoo_income
CPL,2024-09-30,2024Q3,-0.06,yahoo_income
CPL,2024-06-30,2024Q2,0.004,yahoo_income
CPL,2024-03-31,2024Q1,0.024,yahoo_income
CPN,2025-06-30,2025Q2,0.96,yahoo_income
CPN,2025-03-31,2025Q1,0.94,yahoo_income
CPN,2024-09-30,2024Q3,0.92,yahoo_income
CPN,2024-06-30,2024Q2,1.01,yahoo_income
CPN,2024-03-31,2024Q1,0.93,yahoo_income
CPNREIT,2025-06-30,2025Q2,0.225908,yahoo_income
CPNREIT,2025-03-31,2025Q1,0.250638,yahoo_income
CPNREIT,2024-09-30,2024Q3,0.221282,yahoo_income
CPNREIT,2024-06-30,2024Q2,-0.096118,yahoo_income
CPNREIT,2024-03-31,2024Q1,0.339449,yahoo_income
CPR,2025-06-30,2025Q2,0.03,yahoo_income
CPR,2025-03-31,2025Q1,0.03,yahoo_income
CPR,2024-09-30,2024Q3,0.03,yahoo_income
CPR,2024-06-30,2024Q2,0.03,yahoo_income
CPR,2024-03-31,2024Q1,0.06,yahoo_income
CPT,2025-06-30,2025Q2,0.0174,yahoo_income
CPT,2025-03-31,2025Q1,0.057,yahoo_income
CPT,2024-09-30,2024Q3,0.0249,yahoo_income
CPT,2024-06-30,2024Q2,0.0158,yahoo_income
CPT,2024-03-31,2024Q1,0.07,yahoo_income
CPW,2025-06-30,2025Q2,0.03,yahoo_income
CPW,2025-03-31,2025Q1,0.04,yahoo_income
CPW,2024-09-30,2024Q3,0.04,yahoo_income
CPW,2024-06-30,2024Q2,0.02,yahoo_income
CPW,2024-03-31,2024Q1,0.04,yahoo_income
CRANE,2025-06-30,2025Q2,-0.047,yahoo_income
CRANE,2025-03-31,2025Q1,-0.037,yahoo_income
CRANE,2024-09-30,2024Q3,0.021,yahoo_income
CRANE,2024-06-30,2024Q2,-0.012,yahoo_income
CRANE,2024-03-31,2024Q1,-0.008,yahoo_income
CRC,2025-06-30,2025Q2,0.19,yahoo_income
CRC,2025-03-31,2025Q1,0.39,yahoo_income
CRC,2024-09-30,2024Q3,0.35,yahoo_income
CRC,2024-06-30,2024Q2,0.28,yahoo_income
CRC,2024-03-31,2024Q1,0.36,yahoo_income
CRD,2025-06-30,2025Q2,0.016,yahoo_income
CRD,2025-03-31,2025Q1,0.006,yahoo_income
CRD,2024-09-30,2024Q3,0.007,yahoo_income
CRD,2024-06-30,2024Q2,0.007,yahoo_income
CRD,2024-03-31,2024Q1,0.009,yahoo_income
CREDIT,2025-06-30,2025Q2,0.75,yahoo_income
CREDIT,2025-03-31,2025Q1,0.73,yahoo_income
CREDIT,2024-09-30,2024Q3,0.94,yahoo_income
CREDIT,2024-06-30,2024Q2,0.67,yahoo_income
CREDIT,2024-03-31,2024Q1,0.37,yahoo_income
CSC,2025-06-30,2025Q2,1.26,yahoo_income
CSC,2025-03-31,2025Q1,1.92,yahoo_income
CSC,2024-09-30,2024Q3,1.53,yahoo_income
CSC,2024-06-30,2024Q2,1.7,yahoo_income
