symbol,sector,last_price,eps_ttm,g_base,fcf_ttm,fcf_mode,terminal_method,exit_multiple_used,shares,equity_last,roe_ttm,ebitda_ttm,net_debt,minority_interest,model,coe,wacc,terminal_pe_used,intrinsic,intrinsic_s_bull,intrinsic_s_base,intrinsic_s_bear,upside_pct,flags
CRC,Consumer Cyclical,22.799999237060547,1.2600000000000002,-0.06068001588576932,23773299870.0,fcff,exit,8.0,6031000000.0,,,31926820861.0,96142549329.0,3939098341.0,fcf_dcf,0.08,0.08,,31.886051281373142,35.86390151955388,31.886051281373142,27.908201043192403,39.85110679101935,
CRD,Industrials,0.4399999976158142,0.077,-0.3,105535851.0,fcff,exit,8.0,500000000.0,,,131219589.0,89814495.0,13883375.0,fcf_dcf,0.1,0.08900000000000001,,2.1770116047497177,2.366198098704751,2.1770116047497177,1.9878251107946854,394.7753673968367,upside>300%
CREDIT,Financial Services,18.799999237060547,3.2399999999999998,-0.04237179587608875,4373082000.0,fcff,exit,8.0,1234839222.0,,,,21199442000.0,,fcf_dcf,0.08,0.08,,,,,,,no_intrinsic
CSC,Consumer Cyclical,44.0,5.815474,0.0870597858871407,405748585.0,fcff,exit,8.0,52000775.0,,,540141949.0,-246829000.0,,fcf_dcf,0.1,0.08900000000000001,,96.84512402471236,104.3330156649107,96.84512402471238,89.35723238451402,120.102554601619,
CSP,Basic Materials,0.38999998569488525,-0.003999999999999999,-0.3,94689562.42999996,fcff,exit,8.0,496168826.0,,,65077502.05,1068335103.64,,fcf_dcf,0.08,0.08,,-0.5582469148203302,-0.45969082116445475,-0.5582469148203302,-0.6568030084762058,-243.14023981966812,pe<0
CSR,Consumer Cyclical,71.75,3.5,-0.3,55654451.17,fcff,exit,8.0,20500000.0,,,83040527.82,-75587724.56,,fcf_dcf,0.08,0.08,,39.510364731256296,42.554180210384054,39.510364731256296,36.466549252128544,-44.93328957316196,
CSS,Technology,0.949999988079071,0.07,0.3,225574603.0,fcff,exit,8.0,1175739089.0,,,117335972.0,-766225000.0,45962000.0,fcf_dcf,0.08,0.08,,2.0232905701633266,2.098280388165405,2.0232905701633266,1.9483007521612479,112.97795742655555,
CTW,Industrials,6.849999904632568,0.43000000000000005,-0.3,-443408717.0,fcff,exit,8.0,397906284.0,,,411209466.0,678381000.0,-3834000.0,fcf_dcf,0.08,0.08,,-0.19204158821149503,0.5844994052968939,-0.19204158821149503,-0.968582581719884,-102.80352687423573,
CV,Utilities,0.03,-0.24,0.0,,fcff,exit,8.0,854901830.0,,,,2106429608.0,28888814.0,fcf_dcf,0.08,0.08,,,,,,,no_intrinsic
CWT,Consumer Cyclical,0.9599999785423279,0.07631099999999999,0.3,-286949490.0,fcff,exit,8.0,630316465.0,,,190027816.0,1207013000.0,88346000.0,fcf_dcf,0.1,0.08900000000000001,,-2.1948720926820493,-1.9775419399474434,-2.1948720926820493,-2.412202245416655,-328.63251476471504,
D,Healthcare,2.9000000953674316,0.229064,-0.3,99218804.0,fcff,exit,8.0,342195576.0,,,175140767.0,232617818.0,15262.0,fcf_dcf,0.08,0.08,,3.6221573673007574,4.006744666789112,3.6221573673007574,3.2375700678124035,24.901974075343198,
DCC,Industrials,1.3700000047683716,0.106193,0.16295166485767343,233634060.0,fcff,exit,8.0,9075611266.0,,,1688773148.0,2091656000.0,45741000.0,fcf_dcf,0.08,0.08,,0.9918582758028872,1.131680919972192,0.9918582758028871,0.8520356316335823,-27.601585959805707,
DCON,Basic Materials,0.18000000715255737,-0.00088,0.0,-61267064.54000001,fcff,exit,8.0,5386340396.0,,,121963312.45,892755596.13,42617269.86,fcf_dcf,0.08,0.08,,-0.08560837708408271,-0.06859394346670578,-0.08560837708408271,-0.10262281070145962,-147.56020760128422,pe<0
DDD,Consumer Defensive,4.739999771118164,0.09,-0.3,69216226.0,fcff,exit,8.0,316372600.0,,,80393893.0,-1654144000.0,32972000.0,fcf_dcf,0.08,0.08,,7.576342991807893,7.767287106589936,7.576342991807893,7.385398877025852,59.838467460951726,
DELTA,Industrials,317.0,2.01,-0.3,8706310550.0,fcff,exit,8.0,12473816140.0,,,39312187888.0,-17575717000.0,0.0,fcf_dcf,0.08,0.08,,23.30376561290095,25.671919704655718,23.303765612900946,20.935611521146182,-92.64865438078833,
DEMCO,Industrials,3.619999885559082,0.030000000000000006,0.3,-8773000.0,fcff,exit,8.0,753759784.0,,,132521000.0,1089341000.0,0.0,fcf_dcf,0.1,0.08900000000000001,,-0.4793152424254613,-0.3525753885744379,-0.47931524242546136,-0.6060550962764847,-113.24075297177627,
DEXON,Energy,0.8299999833106995,-0.148,0.3,-47668922.0,fcff,exit,8.0,476500000.0,,,67749676.0,21449504.0,400.0,fcf_dcf,0.08,0.08,,0.3869339615306528,0.49377212132439696,0.3869339615306528,0.28009580173690846,-53.38144948060689,pe<0
DHOUSE,Real Estate,0.3700000047683716,-0.035,0.3,6612285.0,fcff,exit,8.0,906666660.0,,,-2543673.0,366193000.0,,fcf_dcf,0.08,0.08,,-0.389935138687835,-0.3920432605660414,-0.38993513868783497,-0.38782701680962856,-205.38787396285124,pe<0
DIMET,Basic Materials,0.05000000074505806,-0.0114,-0.3,-24061069.330000002,fcff,exit,8.0,2691002469.0,,,-12823650.16,63482515.42,,fcf_dcf,0.08,0.08,,-0.09002190109088629,-0.09360269764348342,-0.09002190109088629,-0.08644110453828914,-280.0437994989109,pe<0
DITTO,Technology,13.300000190734863,0.9379000000000001,-0.1655866420309624,588170368.0,fcff,exit,8.0,693913599.0,,,797487434.0,-95680000.0,9547.0,fcf_dcf,0.08,0.08,,10.628389966713554,11.491965901365495,10.628389966713554,9.764814032061613,-20.08729462938222,
DMT,Industrials,11.699999809265137,0.9099999999999999,-0.08560185121610209,1746321411.0,fcff,exit,8.0,1181232800.0,,,2095234425.0,-515970000.0,12542000.0,fcf_dcf,0.08,0.08,,17.33643119977587,18.669274841674017,17.33643119977587,16.003587557877722,48.17462805467132,
DOD,Consumer Defensive,1.4900000095367432,0.05399999999999999,0.3,-87889235.0,fcff,exit,8.0,450414285.0,,,49237549.0,14298000.0,-4466000.0,fcf_dcf,0.1,0.09120000000000002,,-0.19822080988571447,-0.12020846313598778,-0.19822080988571447,-0.2762331566354412,-113.30340997429546,
DOHOME,Consumer Cyclical,3.299999952316284,0.216923,-0.3,397901588.0,fcff,exit,8.0,3518617733.0,,,2199232895.0,16682241000.0,4000.0,fcf_dcf,0.08,0.08,,-0.5059942870784029,-0.03633683564062191,-0.5059942870784027,-0.9756517385161846,-115.33316043605527,
DPAINT,Basic Materials,0.25999999046325684,-0.31,-0.3,33752221.82,fcff,exit,8.0,260163934.0,,,-20294268.81,169727681.47000003,2195.88,fcf_dcf,0.08,0.08,,-0.5730733498161191,-0.631688299823751,-0.5730733498161191,-0.5144583998084873,-320.4128349370481,pe<0
DREIT,Real Estate,4.800000190734863,0.648477,-0.3,,fcff,exit,8.0,711500000.0,,,425303820.0,1879916000.0,,fcf_dcf,0.08,0.08,,,,,,,no_intrinsic
DRT,Industrials,5.0,0.47,-0.28032272235480127,527837516.0,fcff,exit,8.0,812033136.0,,,720232970.0,743492000.0,,fcf_dcf,0.08,0.08,,7.1630806307678,7.829551739998665,7.1630806307678005,6.496609521536937,43.26161261535599,
DTCENT,Technology,0.9200000166893005,0.08,0.0,48688000.0,fcff,exit,8.0,1315774366.0,,,224114000.0,-295195000.0,-7751000.0,fcf_dcf,0.1,0.09340000000000001,,1.3438517035436306,1.464187012356503,1.3438517035436306,1.2235163947307581,46.07083469189456,
DTCI,Industrials,17.3,-0.89,-0.1298976793806068,5814492.22,fcff,exit,8.0,10000000.0,,,5642289.8,-179308196.36,1107692.65,fcf_dcf,0.08,0.08,,23.6689631164525,24.092935403692685,23.6689631164525,23.244990829212316,36.81481570203756,pe<0
DUSIT,Consumer Cyclical,10.699999809265137,-0.59,-0.3,-2965480000.0,fcff,exit,8.0,845285000.0,,,1802894000.0,16766774000.0,1586330000.0,fcf_dcf,0.08,0.08,,-23.716305700314287,-22.113617230488195,-23.716305700314283,-25.31899417014038,-321.6477207763903,pe<0
EA,Utilities,3.0,0.029999999999999992,0.3,7111201021.0,fcff,exit,8.0,7426800806.0,,,-100436941.0,47768862000.0,964696000.0,fcf_dcf,0.08,0.08,,-2.596843559661216,-2.6070054331185166,-2.5968435596612163,-2.5866816862039155,-186.5614519887072,
EASON,Basic Materials,1.1100000143051147,0.149,-0.3,128017394.97,fcff,exit,8.0,537470345.0,,,148580411.73999998,-150187265.5,59011255.79,fcf_dcf,0.1,0.08900000000000001,,2.746686081006213,2.9459682817182413,2.746686081006213,2.547403880294184,147.449193298047,
EAST,Financial Services,0.6700000166893005,0.0766,-0.3,-875713003.7199999,fcff,exit,8.0,1664460561.0,,,144247939.44,3065595070.64,,fcf_dcf,0.1,0.09120000000000002,,-3.505369069226718,-3.4435225615379235,-3.505369069226718,-3.5672155769155127,-623.1894002850846,
EASTW,Utilities,4.199999809265137,0.033999999999999996,0.3,123046536.0,fcff,exit,8.0,1663725149.0,,,1756942477.0,14723873000.0,133276000.0,fcf_dcf,0.1,0.08460000000000001,,-2.4066345926823596,-1.6297995296045458,-2.4066345926823596,-3.1834696557601734,-157.30082623750027,
ECF,Consumer Cyclical,0.07999999821186066,-1.230956,0.3,108914545.0,fcff,exit,8.0,1145742479.0,,,-501205597.0,2158772000.0,-6255000.0,fcf_dcf,0.08,0.08,,-4.106664422648116,-4.435372955864138,-4.106664422648117,-3.777955889432094,-5233.330643049026,pe<0
EFORL,Healthcare,0.12999999523162842,0.0083,0.3,73566000.0,fcff,exit,8.0,3998477368.0,,,125062000.0,255207000.0,0.0,fcf_dcf,0.1,0.09340000000000001,,0.1879942388736189,0.21009138758842838,0.1879942388736189,0.16589709015880946,44.61095828400519,
EGCO,Utilities,115.5,11.3,0.3,2271145000.0,fcff,exit,8.0,526465000.0,,,9827919000.0,74526688000.0,251865000.0,fcf_dcf,0.08,0.08,,-11.590322877136568,2.4369790752481935,-11.590322877136568,-25.61762482952133,-110.03491158193643,
EKH,Healthcare,4.960000038146973,0.29059999999999997,0.3,-192608078.0,fcff,exit,8.0,800000000.0,,,426385121.0,-590143000.0,216110000.0,fcf_dcf,0.1,0.09340000000000001,,2.497903119424791,2.874448709158243,2.497903119424791,2.1213575296913385,-49.63905039891909,
EMC,Industrials,0.019999999552965164,-0.031200000000000002,-0.3,208459719.0,fcff,exit,8.0,12570633180.0,,,-178462734.0,253730000.0,-133787000.0,fcf_dcf,0.1,0.08900000000000001,,-0.022990345123590307,-0.03322449678245871,-0.022990345123590303,-0.01275619346472191,-214.95172818732286,pe<0
EMPIRE,Industrials,0.20999999344348907,-0.095839,-0.3,-68188622.0,fcff,exit,8.0,630500000.0,,,-174074581.0,17934397.0,,fcf_dcf,0.08,0.08,,-2.145146186093617,-2.3526052189569717,-2.145146186093617,-1.9376871532302624,-1121.49821574679,pe<0
EP,Industrials,1.0700000524520874,-0.72,-0.3,-639912252.67,fcff,exit,8.0,932507097.0,,,-1028551741.65,5245897792.79,246841258.93,fcf_dcf,0.08,0.08,,-15.420704629870436,-16.249516723615542,-15.420704629870437,-14.591892536125325,-1541.1872779380958,pe<0
EPG,Basic Materials,5.5,0.38599999999999995,-0.3,1635893088.0,fcff,exit,8.0,2800000000.0,,,2643461649.0,2529614553.0,69113906.0,fcf_dcf,0.08,0.08,,7.216119297804063,7.9255289025701465,7.216119297804063,6.506709693037979,31.202169050982963,
ERW,Consumer Cyclical,2.880000114440918,0.172,-0.3,740071010.0,fcff,exit,8.0,4886929429.0,,,2668222869.0,13196111000.0,838678000.0,fcf_dcf,0.08,0.08,,1.0502066044805978,1.4604750500870756,1.0502066044805978,0.63993815887412,-63.53449434898825,
ESTAR,Real Estate,0.20999999344348907,0.0035,-0.3,376628417.0,fcff,exit,8.0,5022246185.0,,,283865984.0,1416063000.0,119749000.0,fcf_dcf,0.1,0.08460000000000001,,0.3398753591091954,0.3814538013665518,0.3398753591091954,0.2982969168518389,61.84541415267032,
ETC,Utilities,0.7099999785423279,0.22390000000000002,-0.3,132043096.0,fcff,exit,8.0,2240000000.0,,,742125565.0,-421624000.0,46084000.0,fcf_dcf,0.1,0.08460000000000001,,2.36344570233704,2.6071606871251496,2.36344570233704,2.11973071754893,232.87968644581292,
ETE,Industrials,0.5699999928474426,0.0361,-0.3,92536845.0,fcff,exit,8.0,560000000.0,,,127485676.0,918996431.0,2027901.0,fcf_dcf,0.08,0.08,,0.42211848801324114,0.5931812364717057,0.42211848801324114,0.25105573955477645,-25.944123980678917,
ETL,Industrials,0.4099999964237213,0.053000000000000005,1.7763568394002505e-15,40825596.0,fcff,exit,8.0,620000000.0,,,48286442.0,-49721000.0,-28335000.0,fcf_dcf,0.08,0.08,,0.8723335406560275,0.9308550606105408,0.8723335406560275,0.8138120207015144,112.76428006465149,
EURO,Consumer Cyclical,5.199999809265137,0.51,-0.28561444460927377,204656479.0,fcff,exit,8.0,303605600.0,,,306590047.0,101862765.0,0.0,fcf_dcf,0.08,0.08,,8.583541265545941,9.342346565377499,8.583541265545941,7.824735965714383,65.06810731516096,
EVER,Real Estate,0.10999999940395355,-0.040083999999999995,-0.3,344878737.0,fcff,exit,8.0,4854786552.0,,,151984554.0,2687741000.0,92848000.0,fcf_dcf,0.1,0.08460000000000001,,-0.09196946437157386,-0.0689400883245448,-0.09196946437157386,-0.11499884041860291,-183.60860442719996,pe<0
FANCY,Consumer Cyclical,0.3199999928474426,-0.0069,0.0,,fcff,exit,8.0,615000000.0,,,21808858.07,-258508958.85,,fcf_dcf,0.1,0.08900000000000001,,,,,,,no_intrinsic
FE,Communication Services,160.5,5.43,0.3,15992453.89,fcff,exit,8.0,7870000.0,,,115772194.37,-15151000.0,29796000.0,fcf_dcf,0.1,0.09120000000000002,,90.45982693157677,100.95787615985087,90.45982693157676,79.96177770330266,-43.638737114282385,
FLOYD,Industrials,1.0099999904632568,0.21500000000000002,-0.3,75176248.0,fcff,exit,8.0,444442864.0,,,106655862.0,-238370000.0,,fcf_dcf,0.1,0.08900000000000001,,2.618211962494283,2.7912056485760433,2.618211962494283,2.4452182764125228,159.2289096253741,
FM,Consumer Defensive,4.119999885559082,0.768,-0.1022137248508157,407913190.0,fcff,exit,8.0,987827850.0,,,1008553297.0,-356350000.0,57091000.0,fcf_dcf,0.1,0.09120000000000002,,7.82587003994425,8.554482610201903,7.82587003994425,7.097257469686594,89.9483072165737,
FMT,Industrials,19.200000762939453,0.08999999999999991,-0.3,16315021.0,fcff,exit,8.0,48000000.0,,,49401936.0,1149283000.0,,fcf_dcf,0.08,0.08,,-16.32011082809842,-15.546745295130565,-16.32011082809842,-17.093476361066273,-185.00057385205994,
FN,Consumer Cyclical,0.47999998927116394,-0.061,0.3,-35378715.0,fcff,exit,8.0,1000000000.0,,,39768524.0,11948000.0,-10000.0,fcf_dcf,0.1,0.08900000000000001,,0.07142966604923728,0.10009789951446545,0.07142966604923728,0.042761432584009114,-85.11881924045525,pe<0
FNS,Financial Services,0.5400000214576721,-1.1600000000000001,-0.3,530884000.0,fcff,exit,8.0,500651065.0,,,-415788000.0,1104929000.0,0.0,fcf_dcf,0.1,0.09120000000000002,,-2.5982956546091707,-3.190969659195089,-2.5982956546091702,-2.0056216500232518,-581.1658428448485,pe<0
FORTH,Industrials,14.5,0.815,-0.3,1278208698.0,fcff,exit,8.0,935374700.0,,,2405173153.0,3747681000.0,1546801000.0,fcf_dcf,0.093775,0.08433125,,15.199260768516044,17.093137536558846,15.199260768516044,13.305384000473241,4.822488058731341,
FPI,Consumer Cyclical,1.5,0.2,-0.3,-49245000.0,fcff,exit,8.0,1513029934.0,,,635296000.0,895030000.0,3307000.0,fcf_dcf,0.08,0.08,,1.7927911245985062,2.108299347168567,1.7927911245985062,1.4772829020284448,19.51940830656708,
FPT,Real Estate,6.349999904632568,1.06,-0.3,,fcff,exit,8.0,2319277000.0,,,5238359000.0,51308928000.0,-278352000.0,fcf_dcf,0.08,0.08,,,,,,,no_intrinsic
FSMART,Communication Services,6.900000095367432,0.78,-0.10326829998759113,498348686.0,fcff,exit,8.0,753141300.0,,,914168147.0,240411000.0,96000.0,fcf_dcf,0.08,0.08,,9.773517865840109,10.685595282344321,9.773517865840107,8.861440449335895,41.64518450372079,
FSX,Financial Services,1.0800000429153442,-0.33,0.3,880980501.0,fcff,exit,8.0,1139256532.0,,,-293916170.0,-949048000.0,11733000.0,fcf_dcf,0.1,0.09120000000000002,,2.5221746561336085,2.3380631101997,2.5221746561336085,2.706286202067517,133.53468110290706,pe<0
FTE,Industrials,2.5999999046325684,0.22000000000000003,0.14014938271604893,125886291.41,fcff,exit,8.0,659999924.0,,,195568026.8,-77987000.0,,fcf_dcf,0.08,0.08,,2.7054477706009212,2.928104615015516,2.7054477706009212,2.4827909261863264,4.05568730139068,
FTI,Industrials,1.8700000047683716,-0.032100000000000004,0.3,107948575.66999999,fcff,exit,8.0,450000000.0,,,14406319.18,-51429064.0,3125641.0,fcf_dcf,0.1,0.08900000000000001,,1.2817731863989326,1.3048513888501887,1.2817731863989326,1.2586949839476769,-31.455979511738025,pe<0
FTREIT,Real Estate,12.0,0.91936,0.07404346943301543,,fcff,exit,8.0,3283387048.0,,,3712906169.0,14539127000.0,,fcf_dcf,0.1,0.08460000000000001,,,,,,,no_intrinsic
FUTURERT,Real Estate,8.949999809265137,1.079523,-0.3,,fcff,exit,8.0,529566100.0,,,,6619192000.0,,fcf_dcf,0.1,0.08460000000000001,,,,,,,no_intrinsic
FVC,Industrials,0.3199999928474426,0.040900000000000006,0.3,-139470709.0,fcff,exit,8.0,2190873802.0,,,154686970.0,466797000.0,245242000.0,fcf_dcf,0.08,0.08,,-0.16958886526380273,-0.11653482632670513,-0.16958886526380273,-0.22264290420090033,-152.9965215795029,
GABLE,Technology,3.880000114440918,0.38,-0.3,685829981.0,fcff,exit,8.0,700021420.0,,,582100732.0,-1244423000.0,37035000.0,fcf_dcf,0.1,0.09340000000000001,,10.420691647617987,11.008170620939493,10.420691647617987,9.83321267429648,168.57451907883615,
GAHREIT,Real Estate,3.9800000190734863,-0.7941419999999999,0.3,,fcff,exit,8.0,175500000.0,,,31015402.95,-8367000.0,,fcf_dcf,0.08,0.08,,,,,,,no_intrinsic
GBX,Financial Services,0.5600000023841858,0.0917,-0.3,399188763.0,fcff,exit,8.0,1089076392.0,,,101774670.0,214449388.0,274062.0,fcf_dcf,0.1,0.09120000000000002,,1.8400294257177907,1.9067193817682782,1.8400294257177907,1.7733394696673035,228.5766817649843,
GC,Basic Materials,4.539999961853027,0.55,-0.3,304609069.0,fcff,exit,8.0,439999864.0,,,315579462.0,666953000.0,,fcf_dcf,0.08,0.08,,5.721245190721566,6.2601825258374655,5.721245190721566,5.182307855605668,26.01861759457828,
GCAP,Financial Services,0.23999999463558197,-0.017699999999999997,-0.3,-20010679.0,fcff,exit,8.0,541897340.0,,,-56516897.0,470507756.0,,fcf_dcf,0.08,0.08,,-1.6512599385687423,-1.7296287700965467,-1.6512599385687423,-1.5728911070409384,-788.0249897821996,pe<0
GEL,Basic Materials,0.019999999552965164,-0.048620000000000003,8.881784197001252e-16,211810312.0,fcff,exit,8.0,8612049053.0,,,5158818.0,4078509000.0,545961000.0,fcf_dcf,0.1,0.08900000000000001,,-0.43204073221900446,-0.43160890981416133,-0.43204073221900446,-0.4324725546238475,-2260.203709379338,pe<0
GENCO,Industrials,0.33000001311302185,0.026,-0.3,61362370.0,fcff,exit,8.0,1108708925.0,,,96854358.0,-178394000.0,0.0,fcf_dcf,0.08,0.08,,0.9199254068369962,0.9855676939782871,0.9199254068369962,0.8542831196957055,178.7652637219534,
GFC,Healthcare,2.319999933242798,0.16999999999999998,0.3,52012290.44,fcff,exit,8.0,220000000.0,,,84058367.38,-100660076.15,21988203.33,fcf_dcf,0.1,0.09340000000000001,,3.481400801663934,3.7513386494259455,3.481400801663934,3.211462953901923,50.06038370000206,
GFPT,Consumer Defensive,8.600000381469727,2.0,-0.01635957330302429,1403833312.21,fcff,exit,8.0,1253821000.0,,,4405305055.440001,-656424000.0,163304000.0,fcf_dcf,0.08,0.08,,26.245679784684945,28.885792868651343,26.245679784684945,23.60556670071855,205.18230954077703,
GGC,Basic Materials,3.440000057220459,-0.6500000000000001,-0.3,-17736544.0,fcff,exit,8.0,1023666700.0,,,84493019.0,-1009241000.0,,fcf_dcf,0.08,0.08,,1.4088625445859628,1.4708843399259974,1.408862544585963,1.346840749245928,-59.04469415258288,pe<0
GJS,Basic Materials,0.14000000059604645,-0.037000000000000005,-0.3,113815235.0,fcff,exit,8.0,25487134896.0,,,-208174245.0,-1530474000.0,,fcf_dcf,0.08,0.08,,0.029820342254094422,0.023682890911593334,0.029820342254094422,0.03595779359659551,-78.69975562347494,pe<0
GLAND,Real Estate,0.74,0.07100000000000001,0.0,609371544.0,fcff,exit,8.0,6499829661.0,,,812576400.0,6201617000.0,1121182000.0,fcf_dcf,0.08,0.08,,0.021079562569034326,0.11501821173993139,0.021079562569034357,-0.07285908660186283,-97.15141046364401,
GLOBAL,Consumer Cyclical,6.199999809265137,0.34309300000000004,0.0,6887972258.0,fcff,exit,8.0,5601990083.0,,,4179054656.0,9164221990.0,252160134.0,fcf_dcf,0.08,0.08,,7.999500618159852,8.560055058133827,7.9995006181598525,7.438946178185876,29.0242074879677,
GLORY,Communication Services,1.1200000047683716,-0.06999999999999999,0.24143613778387563,-18611255.0,fcff,exit,8.0,270483100.0,,,1623265.0,-23926000.0,14156000.0,fcf_dcf,0.1,0.09120000000000002,,-0.21188934725249678,-0.20760654165371648,-0.21188934725249678,-0.2161721528512771,-118.91869163842708,pe<0
GPI,Communication Services,1.7400000095367432,0.53,-0.3,101396914.60000001,fcff,exit,8.0,600000000.0,,,154140851.99,-390935366.88,608.42,fcf_dcf,0.1,0.09120000000000002,,2.8115148026465744,2.9948498845969143,2.8115148026465744,2.6281797206962345,61.58130961132068,
GPSC,Utilities,43.0,2.0,-0.3,17324009308.0,fcff,exit,8.0,2819729367.0,,,20457384079.0,97334454716.0,11640244875.0,fcf_dcf,0.090925,0.08,,30.928851249458944,36.38046091518825,30.928851249458937,25.47724158372965,-28.07243895474664,
GRAMMY,Communication Services,2.9800000190734863,0.13699999999999998,-0.3,-78509687.0,fcff,exit,8.0,819949729.0,,,508514078.0,572893000.0,295389000.0,fcf_dcf,0.08,0.08,,2.2645315003986846,2.7305442893988383,2.2645315003986846,1.7985187113985306,-24.009010540115653,
GRAND,Consumer Cyclical,0.019999999552965164,-0.103,0.3,-18184791.0,fcff,exit,8.0,9341120023.0,,,-515453626.0,8571439000.0,70790000.0,fcf_dcf,0.08,0.08,,-1.2651211254069006,-1.3065852717004314,-1.2651211254069006,-1.2236569791133698,-6425.60576842281,pe<0
GREEN,Utilities,0.7300000190734863,-0.019000000000000003,0.3,42733000.0,fcff,exit,8.0,818024729.0,,,42884000.0,129812000.0,,fcf_dcf,0.08,0.08,,0.37720532195304013,0.4165975854303544,0.3772053219530402,0.33781305847572585,-48.328039438712906,pe<0
GROREIT,Real Estate,8.899999618530273,0.8566400000000001,-0.2061281831335453,,fcff,exit,8.0,315000000.0,,,347914708.65999997,1341520000.0,,fcf_dcf,0.08,0.08,,,,,,,no_intrinsic
GSTEEL,Unknown,0.09,-0.053,0.0,-1542910435.0,fcff,exit,8.0,,,,-665092113.0,9346177000.0,1000.0,fcf_dcf,0.1,0.09120000000000002,,,,,,,no_intrinsic
GTB,Industrials,0.6899999976158142,0.07500000000000001,0.3,118358946.02,fcff,exit,8.0,960000000.0,,,118002176.35,-61902562.989999995,1001.44,fcf_dcf,0.08,0.08,,1.3244007249602208,1.4167643278808473,1.3244007249602205,1.232037122039594,91.94213471543158,
GTV,Utilities,0.019999999552965164,0.002,0.0,,fcff,exit,8.0,13130956245.0,,,139630786.0,258125000.0,24387000.0,fcf_dcf,0.08,0.08,,,,,,,no_intrinsic
GULF,Utilities,60.5,5.840000000000001,-0.07049671260343215,-2179677000.0,fcff,exit,8.0,14939837683.0,,,114872996000.0,350612434000.0,31719144000.0,fcf_dcf,0.1,0.08460000000000001,,19.049165262550467,24.70536747485773,19.04916526255047,13.392963050243205,-68.51377642553642,
GUNKUL,Utilities,3.880000114440918,0.2,-0.22752380371093828,2043283881.0,fcff,exit,8.0,8882530974.0,,,3883021601.0,12680633000.0,1014000.0,fcf_dcf,0.09242500000000001,0.08,,2.172267077702578,2.500751786242323,2.172267077702578,1.8437823691628332,-44.01373676207773,
GVREIT,Real Estate,7.599999904632568,0.933333,0.10471811898596406,,fcff,exit,8.0,814800000.0,,,228959130.0,2601676000.0,,fcf_dcf,0.08,0.08,,,,,,,no_intrinsic
GYT,Consumer Cyclical,182.0,36.283514000000004,0.3,14303000.0,fcff,exit,8.0,7400000.0,,,745397000.0,2314205000.0,,fcf_dcf,0.1,0.08900000000000001,,276.15280463597514,348.76630637228345,276.15280463597514,203.53930289966692,51.732310239546784,
HANA,Technology,36.0,0.68,0.3,2327496013.0,fcff,exit,8.0,885366660.0,,,1833116584.0,-3077044000.0,,fcf_dcf,0.08,0.08,,27.030912623736167,28.58669556039364,27.030912623736167,25.47512968707869,-24.91413160073287,
HANN,Healthcare,0.8799999952316284,0.046905,0.3,18716268.0,fcff,exit,8.0,560000000.0,,,48293937.0,-57742493.0,331.0,fcf_dcf,0.1,0.09340000000000001,,0.7268473061190612,0.7877743483384329,0.7268473061190612,0.6659202638996897,-17.403714766186475,
HARN,Industrials,2.0399999618530273,0.17,-0.08416185441018331,157648000.0,fcff,exit,8.0,584500000.0,,,155461000.0,-362199000.0,-2503000.0,fcf_dcf,0.08,0.08,,3.3625903786521927,3.562447221636773,3.3625903786521927,3.162733535667612,64.83286478092846,
HENG,Financial Services,0.8899999856948853,0.034999999999999996,-0.3,4054523992.0,fcff,exit,8.0,3810000000.0,,,308633740.0,3139645000.0,,fcf_dcf,0.08,0.08,,4.159997684891925,4.220867293229902,4.159997684891924,4.099128076553948,367.4154777254209,upside>300%
HFT,Consumer Cyclical,4.039999961853027,0.283248,-0.3,374659680.0,fcff,exit,8.0,658434300.0,,,309428195.0,-1071362073.0,0.0,fcf_dcf,0.08,0.08,,6.85673606070269,7.209861917336324,6.85673606070269,6.503610204069055,69.7211912239155,
HL,Healthcare,5.599999904632568,0.26,0.06398016214370728,151820702.0,fcff,exit,8.0,254253900.0,,,208148842.0,281305839.0,,fcf_dcf,0.1,0.09340000000000001,,5.956147442861256,6.534525604919945,5.956147442861255,5.377769280802565,6.359777576675785,
HMPRO,Consumer Cyclical,6.150000095367432,0.45999999999999996,0.0714010941927743,4644202533.0,fcff,exit,8.0,12908341400.0,,,11886812924.0,20315803000.0,1000.0,fcf_dcf,0.08,0.08,,5.482179048547742,6.174132796550927,5.482179048547741,4.790225300544557,-10.858878641688712,
HPT,Consumer Cyclical,0.14000000059604645,0.026000000000000002,0.3,-23354895.0,fcff,exit,8.0,662079341.0,,,44044443.0,26955183.0,982704.0,fcf_dcf,0.08,0.08,,0.20863622161287163,0.25862392299917947,0.20863622161287163,0.15864852022656376,49.02587194614872,
HTC,Consumer Defensive,15.600000381469727,1.627,-0.20725621375258807,661946749.0,fcff,exit,8.0,401921000.0,,,1243828502.0,911378000.0,30000.0,fcf_dcf,0.08,0.08,,23.295594655898036,25.621017248014773,23.295594655898032,20.9701720637813,49.330731322092966,
HTECH,Industrials,3.4600000381469727,0.35784,-0.25119947022362554,139146894.0,fcff,exit,8.0,321782997.0,,,204721177.0,-165337976.0,130244350.0,fcf_dcf,0.1,0.08900000000000001,,5.562341512267507,6.020970116243234,5.562341512267507,5.103712908291779,60.7613136110385,
