symbol,model,intrinsic_value,last_price,sector,pt_mean,pt_median,pt_high,pt_low,pt_count,rec_mean,last_update,recency_days,source
AFC,fcf_dcf,7.491590677765384,3.880000114440918,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
AGE,fcf_dcf,21.90779315450265,1.0700000524520874,Energy,,,,,,,,,yfinance.info/recommendations
AH,fcf_dcf,1.886663198754376,12.300000190734863,Consumer Cyclical,15.18,15.0,17.4,14.0,5.0,2.25,1970-01-01,20387.0,yfinance.info/recommendations
AHC,fcf_dcf,19.99947596714236,14.0,Healthcare,,,,,,,,,yfinance.info/recommendations
AI,fcf_dcf,12.21732468396552,3.299999952316284,Industrials,,,,,,,,,yfinance.info/recommendations
AIE,fcf_dcf,4.049704357739634,1.0700000524520874,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
AIMCG,fcf_dcf,,1.9800000190734863,Real Estate,,,,,,,,,yfinance.info/recommendations
AIMIRT,fcf_dcf,,10.300000190734863,Real Estate,11.4,11.4,11.8,11.0,2.0,,1970-01-01,20387.0,yfinance.info/recommendations
AIRA,fcf_dcf,1.091717712607347,1.2000000476837158,Financial Services,,,,,,,,,yfinance.info/recommendations
AIT,fcf_dcf,7.208969094306991,4.820000171661377,Technology,,,,,,,,,yfinance.info/recommendations
AJ,fcf_dcf,10.188446171261306,2.0799999237060547,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
AJA,fcf_dcf,-0.3047338216715382,0.1700000017881393,Technology,,,,,,,,,yfinance.info/recommendations
AKP,fcf_dcf,2.1570274229777158,0.6299999952316284,Industrials,,,,,,,,,yfinance.info/recommendations
AKR,fcf_dcf,6.144968949170028,0.9399999976158142,Industrials,,,,,,,,,yfinance.info/recommendations
AKS,fcf_dcf,0.6566006226696104,0.0299999993294477,Real Estate,,,,,,,,,yfinance.info/recommendations
ALLA,fcf_dcf,3.793998477479384,1.159999966621399,Industrials,,,,,,,,,yfinance.info/recommendations
ALLY,fcf_dcf,,4.420000076293945,Real Estate,5.0,5.0,5.0,5.0,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
ALPHAX,fcf_dcf,0.2608531374390727,0.3400000035762787,Real Estate,,,,,,,,,yfinance.info/recommendations
ALT,fcf_dcf,3.138347670601762,1.0099999904632568,Technology,,,,,,,,,yfinance.info/recommendations
ALUCON,fcf_dcf,228.0031436822688,186.5,Basic Materials,,,,,,,,,yfinance.info/recommendations
AMA,fcf_dcf,19.149302521038067,4.159999847412109,Industrials,,,,,,,,,yfinance.info/recommendations
AMANAH,fcf_dcf,7.627749661850472,0.8999999761581421,Financial Services,0.78,0.78,0.78,0.78,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
AMARC,fcf_dcf,5.5433038208907135,2.880000114440918,Technology,4.0,4.0,4.0,4.0,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
AMARIN,fcf_dcf,3.1214411088208083,2.0199999809265137,Communication Services,,,,,,,,,yfinance.info/recommendations
AMATA,fcf_dcf,56.44657028246711,15.100000381469728,Real Estate,22.88571,22.65,35.0,15.4,14.0,1.4,1970-01-01,20387.0,yfinance.info/recommendations
AMATAR,fcf_dcf,,6.550000190734863,Real Estate,,,,,,,,,yfinance.info/recommendations
AMATAV,fcf_dcf,-8.439581030062,2.380000114440918,Real Estate,,,,,,,,,yfinance.info/recommendations
AMC,fcf_dcf,-25.611042177417985,2.1600000858306885,Basic Materials,,,,,,,,,yfinance.info/recommendations
AMR,fcf_dcf,-3.5456229803541497,0.5,Industrials,,,,,,,,,yfinance.info/recommendations
ANAN,fcf_dcf,-1.0814701375249924,0.4799999892711639,Real Estate,0.52333,0.5,0.67,0.4,3.0,,1970-01-01,20387.0,yfinance.info/recommendations
ANI,fcf_dcf,7.314692930011737,3.1600000858306885,Industrials,,,,,,,,,yfinance.info/recommendations
AOT,fcf_dcf,28.420481916522803,39.75,Industrials,38.4119,38.0,57.0,25.0,21.0,2.85714,1970-01-01,20387.0,yfinance.info/recommendations
AP,fcf_dcf,16.879837649193554,8.699999809265137,Real Estate,9.46923,9.6,11.8,7.8,13.0,1.38462,1970-01-01,20387.0,yfinance.info/recommendations
APCO,fcf_dcf,0.7082890706499998,3.0799999237060547,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
APCS,fcf_dcf,-10.911500394068716,1.6200000047683716,Industrials,,,,,,,,,yfinance.info/recommendations
APO,fcf_dcf,4.665109349884496,1.7000000476837158,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
APP,fcf_dcf,8.170760258464284,2.299999952316284,Technology,,,,,,,,,yfinance.info/recommendations
APURE,fcf_dcf,1.6466380933366382,2.9800000190734863,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
AQUA,fcf_dcf,0.4503361748520468,0.1599999964237213,Communication Services,,,,,,,,,yfinance.info/recommendations
ARIN,fcf_dcf,0.0378170249999999,0.5899999737739563,Real Estate,,,,,,,,,yfinance.info/recommendations
ARIP,fcf_dcf,-0.155530752553648,0.4300000071525574,Industrials,,,,,,,,,yfinance.info/recommendations
ARROW,fcf_dcf,4.240148556882375,5.0,Industrials,6.4,6.4,6.4,6.4,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
AS,fcf_dcf,4.799572901099173,3.0,Communication Services,,,,,,,,,yfinance.info/recommendations
ASAP,fcf_dcf,79.70437339552677,1.2100000381469729,Industrials,,,,,,,,,yfinance.info/recommendations
ASEFA,fcf_dcf,2.9773016490547173,3.259999990463257,Industrials,,,,,,,,,yfinance.info/recommendations
ASIA,fcf_dcf,10.723493467921871,5.150000095367432,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
ASIAN,fcf_dcf,19.65549627374297,7.300000190734863,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
ASIMAR,fcf_dcf,-8.167125911685059,1.4900000095367432,Industrials,,,,,,,,,yfinance.info/recommendations
ASK,fcf_dcf,254.12783620737667,8.050000190734863,Financial Services,7.56667,7.3,9.5,5.9,3.0,4.33333,1970-01-01,20387.0,yfinance.info/recommendations
ASN,fcf_dcf,4.052873823638192,1.0099999904632568,Financial Services,,,,,,,,,yfinance.info/recommendations
ASP,fcf_dcf,30.730836643323176,2.220000028610229,Financial Services,,,,,,,,,yfinance.info/recommendations
ASW,fcf_dcf,-37.00944089540747,6.199999809265137,Real Estate,7.61667,7.3,8.95,6.6,3.0,,1970-01-01,20387.0,yfinance.info/recommendations
ATP30,fcf_dcf,3.9289289127480505,0.8899999856948853,Industrials,1.32,1.32,1.32,1.32,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
AU,fcf_dcf,5.243472358064946,5.25,Consumer Cyclical,6.875,6.65,7.8,6.4,4.0,3.75,1970-01-01,20387.0,yfinance.info/recommendations
AUCT,fcf_dcf,5.743086429572726,5.699999809265137,Consumer Cyclical,6.0,6.0,6.0,6.0,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
AURA,fcf_dcf,-30.48326441245501,15.199999809265137,Consumer Cyclical,20.73333,21.0,21.4,19.8,3.0,1.0,1970-01-01,20387.0,yfinance.info/recommendations
AWC,fcf_dcf,-1.4385847164567338,2.180000066757202,Consumer Cyclical,2.99364,2.7,5.0,1.9,11.0,2.09091,1970-01-01,20387.0,yfinance.info/recommendations
AXTRART,fcf_dcf,,12.0,Unknown,14.175,14.175,14.65,13.7,2.0,,1970-01-01,20387.0,yfinance.info/recommendations
AYUD,fcf_dcf,,34.0,Financial Services,,,,,,,,,yfinance.info/recommendations
B,fcf_dcf,0.1065686554083034,0.0399999991059303,Industrials,,,,,,,,,yfinance.info/recommendations
B-WORK,fcf_dcf,,4.480000019073486,Unknown,,,,,,,,,yfinance.info/recommendations
B52,fcf_dcf,,0.3000000119209289,Real Estate,,,,,,,,,yfinance.info/recommendations
BA,fcf_dcf,37.69885275278571,12.899999618530272,Industrials,20.12222,20.0,28.0,14.1,9.0,1.22222,1970-01-01,20387.0,yfinance.info/recommendations
BAFS,fcf_dcf,30.83456826955157,10.100000381469728,Industrials,,,,,,,,,yfinance.info/recommendations
BAM,fcf_dcf,42.06645960048232,6.800000190734863,Financial Services,8.24286,8.0,10.0,6.4,7.0,2.75,1970-01-01,20387.0,yfinance.info/recommendations
BANPU,fcf_dcf,0.1601408616331285,4.440000057220459,Energy,5.1,4.9,6.5,4.0,6.0,2.5,1970-01-01,20387.0,yfinance.info/recommendations
BAREIT,fcf_dcf,,9.899999618530272,Real Estate,,,,,,,,,yfinance.info/recommendations
BAY,fcf_dcf,41.19411907169712,24.600000381469727,Financial Services,25.85,25.85,28.0,23.7,2.0,2.0,1970-01-01,20387.0,yfinance.info/recommendations
BBGI,fcf_dcf,11.664488443713692,2.940000057220459,Utilities,4.3,4.3,4.3,4.3,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
BBIK,fcf_dcf,25.066389376253955,20.600000381469727,Industrials,31.475,30.55,36.6,28.2,4.0,1.0,1970-01-01,20387.0,yfinance.info/recommendations
BBL,fcf_dcf,-792.2421884867806,162.5,Financial Services,162.3158,165.0,189.0,125.0,19.0,2.65,1970-01-01,20387.0,yfinance.info/recommendations
BC,fcf_dcf,-5.615237987752675,0.7799999713897705,Real Estate,,,,,,,,,yfinance.info/recommendations
BCH,fcf_dcf,9.875964415254607,11.399999618530272,Healthcare,16.84667,16.5,20.0,13.8,15.0,1.4,1970-01-01,20387.0,yfinance.info/recommendations
BCP,fcf_dcf,171.21799557522073,30.25,Energy,40.73846,41.0,48.0,32.0,13.0,1.69231,1970-01-01,20387.0,yfinance.info/recommendations
BCPG,fcf_dcf,7.373338886263252,8.600000381469727,Utilities,9.75714,10.0,12.0,7.8,7.0,1.0,1970-01-01,20387.0,yfinance.info/recommendations
BCT,fcf_dcf,11.362003371899998,50.75,Basic Materials,,,,,,,,,yfinance.info/recommendations
BDMS,fcf_dcf,11.44196498738965,19.700000762939453,Healthcare,28.97391,29.5,37.0,20.0,23.0,1.6087,1970-01-01,20387.0,yfinance.info/recommendations
BE8,fcf_dcf,8.845387346536226,5.599999904632568,Technology,6.05,5.95,7.0,5.3,4.0,4.75,1970-01-01,20387.0,yfinance.info/recommendations
BEAUTY,fcf_dcf,-0.127196756629896,0.5299999713897705,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
BEC,fcf_dcf,8.494837921469998,1.9700000286102293,Communication Services,3.105,2.96,4.0,2.5,4.0,2.4,1970-01-01,20387.0,yfinance.info/recommendations
BEM,fcf_dcf,-26.049059793076808,5.099999904632568,Industrials,8.47917,8.325,10.4,7.3,12.0,1.0,1970-01-01,20387.0,yfinance.info/recommendations
BEYOND,fcf_dcf,31.043521258789248,6.900000095367432,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
BGC,fcf_dcf,5.51575728208466,4.599999904632568,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
BGRIM,fcf_dcf,37.36971406046965,16.200000762939453,Utilities,16.73333,15.4,28.0,11.0,15.0,1.64286,1970-01-01,20387.0,yfinance.info/recommendations
BGT,fcf_dcf,2.263020559696724,0.4300000071525574,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
BH,fcf_dcf,135.59445372873424,179.0,Healthcare,210.28587,214.0,300.0,152.0,21.0,1.80952,1970-01-01,20387.0,yfinance.info/recommendations
BIG,fcf_dcf,0.2834934011972867,0.3600000143051147,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
BIOTEC,fcf_dcf,1.396412133224905,0.2000000029802322,Basic Materials,,,,,,,,,yfinance.info/recommendations
BIS,fcf_dcf,12.57640650295992,2.4800000190734863,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
BIZ,fcf_dcf,-5.993479739249881,3.839999914169312,Healthcare,,,,,,,,,yfinance.info/recommendations
BJC,fcf_dcf,59.23649492444351,19.299999237060547,Industrials,22.02,22.0,30.0,17.0,15.0,2.0,1970-01-01,20387.0,yfinance.info/recommendations
BJCHI,fcf_dcf,0.284003984927401,0.8199999928474426,Industrials,,,,,,,,,yfinance.info/recommendations
BKA,fcf_dcf,,1.0499999523162842,Unknown,,,,,,,,,yfinance.info/recommendations
BKD,fcf_dcf,,1.0700000524520874,Unknown,,,,,,,1970-01-01,20387.0,yfinance.info/recommendations
BKGI,fcf_dcf,-0.4114013144985451,1.5800000429153442,Healthcare,1.7,1.7,1.7,1.7,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
BKIH,fcf_dcf,,305.0,Financial Services,,,,,,,,,yfinance.info/recommendations
BLA,fcf_dcf,,18.600000381469727,Financial Services,28.0,28.0,28.0,28.0,1.0,2.0,1970-01-01,20387.0,yfinance.info/recommendations
BLAND,fcf_dcf,1.093658577706922,0.4900000095367431,Real Estate,,,,,,,,,yfinance.info/recommendations
BLC,fcf_dcf,-8.32046843125,4.159999847412109,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
BLESS,fcf_dcf,1.4298747911812495,0.2599999904632568,Real Estate,,,,,,,,,yfinance.info/recommendations
BLISS,fcf_dcf,,0.0309100002050399,Unknown,,,,,,,,,yfinance.info/recommendations
BM,fcf_dcf,4.0018492975506685,1.3200000524520874,Industrials,,,,,,,,,yfinance.info/recommendations
BOFFICE,fcf_dcf,,5.0,Real Estate,5.3,5.3,5.3,5.3,1.0,3.0,1970-01-01,20387.0,yfinance.info/recommendations
BOL,fcf_dcf,3.4738026463137657,5.75,Industrials,,,,,,,,,yfinance.info/recommendations
BPP,fcf_dcf,-3.5787058814921275,10.399999618530272,Utilities,9.5,9.5,10.0,9.0,2.0,,1970-01-01,20387.0,yfinance.info/recommendations
BPS,fcf_dcf,0.4501189673226716,0.4699999988079071,Technology,,,,,,,,,yfinance.info/recommendations
BR,fcf_dcf,6.091274755824303,1.690000057220459,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
BRI,fcf_dcf,16.742125423993567,1.9299999475479128,Real Estate,,,,,,,,,yfinance.info/recommendations
BROCK,fcf_dcf,-0.7450430703331261,1.3600000143051147,Real Estate,,,,,,,,,yfinance.info/recommendations
BRR,fcf_dcf,18.11527525628525,4.019999980926514,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
BSBM,fcf_dcf,5.567002068017927,0.6700000166893005,Basic Materials,,,,,,,,,yfinance.info/recommendations
BSM,fcf_dcf,4.196610962823712,0.4300000071525574,Industrials,,,,,,,,,yfinance.info/recommendations
BSRC,fcf_dcf,31.955628771824784,4.539999961853027,Energy,6.06667,6.05,7.4,4.7,6.0,,1970-01-01,20387.0,yfinance.info/recommendations
BTC,fcf_dcf,-0.0473853196053044,0.3300000131130218,Financial Services,,,,,,,,,yfinance.info/recommendations
BTG,fcf_dcf,39.129421016806816,16.299999237060547,Consumer Defensive,19.1,19.2,22.6,16.6,6.0,3.5,1970-01-01,20387.0,yfinance.info/recommendations
BTNC,fcf_dcf,26.519723609999996,12.800000190734863,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
BTS,fcf_dcf,16.142372016834948,2.900000095367432,Industrials,5.13167,5.25,6.49,3.5,6.0,2.42857,1970-01-01,20387.0,yfinance.info/recommendations
BTW,fcf_dcf,-1.1781775977694022,0.1299999952316284,Industrials,,,,,,,,,yfinance.info/recommendations
BUI,fcf_dcf,,13.399999618530272,Financial Services,,,,,,,,,yfinance.info/recommendations
BVG,fcf_dcf,0.8614656937474657,1.75,Technology,,,,,,,,,yfinance.info/recommendations
BWG,fcf_dcf,1.153331855760768,0.3000000119209289,Industrials,,,,,,,,,yfinance.info/recommendations
BYD,fcf_dcf,1.556524829117573,0.6100000143051147,Financial Services,,,,,,,,,yfinance.info/recommendations
CAZ,fcf_dcf,12.27061809510204,2.0199999809265137,Industrials,,,,,,,,,yfinance.info/recommendations
CBG,fcf_dcf,67.81567604789998,45.25,Consumer Defensive,58.75357,58.0,72.3,47.5,14.0,1.92857,1970-01-01,20387.0,yfinance.info/recommendations
CCET,fcf_dcf,3.756277272307564,6.099999904632568,Technology,7.55,7.55,7.9,7.2,2.0,,1970-01-01,20387.0,yfinance.info/recommendations
CCP,fcf_dcf,1.861759936185551,0.2800000011920929,Basic Materials,,,,,,,,,yfinance.info/recommendations
CEN,fcf_dcf,-3.18649269128811,1.100000023841858,Basic Materials,,,,,,,,,yfinance.info/recommendations
CENTEL,fcf_dcf,5.564044548799999,32.0,Consumer Cyclical,36.75,37.0,44.0,28.5,15.0,1.5,1970-01-01,20387.0,yfinance.info/recommendations
CEYE,fcf_dcf,2.8401323472191917,1.830000042915344,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
CFARM,fcf_dcf,0.9058574107919316,0.6899999976158142,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
CFRESH,fcf_dcf,-6.610052221267151,0.9200000166893004,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
CGD,fcf_dcf,-0.0982449845608205,0.1199999973177909,Real Estate,,,,,,,,,yfinance.info/recommendations
CGH,fcf_dcf,-1.5326935429039616,0.550000011920929,Financial Services,,,,,,,,,yfinance.info/recommendations
CH,fcf_dcf,1.38164898800625,1.840000033378601,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
CHAO,fcf_dcf,1.1609809062031162,4.460000038146973,Consumer Defensive,6.0,6.0,6.0,6.0,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
CHARAN,fcf_dcf,,14.0,Financial Services,,,,,,,,,yfinance.info/recommendations
CHASE,fcf_dcf,-0.3978381759136421,0.5799999833106995,Financial Services,,,,,,,,,yfinance.info/recommendations
CHAYO,fcf_dcf,1.101412848738378,1.5199999809265137,Financial Services,2.75,2.75,4.0,1.5,2.0,2.5,1970-01-01,20387.0,yfinance.info/recommendations
CHEWA,fcf_dcf,8.489470259188627,0.3300000131130218,Real Estate,,,,,,,,,yfinance.info/recommendations
CHG,fcf_dcf,1.5903261730186362,1.5399999618530271,Healthcare,2.206,2.19,3.1,1.7,10.0,1.4,1970-01-01,20387.0,yfinance.info/recommendations
CHIC,fcf_dcf,-2.065573510522058,0.3000000119209289,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
CHO,fcf_dcf,-0.7668502474438226,0.1099999994039535,Industrials,,,,,,,,,yfinance.info/recommendations
CHOTI,fcf_dcf,-363.0425281239999,66.0,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
CHOW,fcf_dcf,6.379762501668751,1.2400000095367432,Basic Materials,,,,,,,,,yfinance.info/recommendations
CI,fcf_dcf,3.0910218235307885,0.3499999940395355,Real Estate,,,,,,,,,yfinance.info/recommendations
CIG,fcf_dcf,0.0458297234862882,0.0399999991059303,Industrials,,,,,,,,,yfinance.info/recommendations
CIMBT,fcf_dcf,15.31924736232201,0.3700000047683716,Financial Services,,,,,,,,,yfinance.info/recommendations
CITY,fcf_dcf,,1.7400000095367432,Industrials,,,,,,,,,yfinance.info/recommendations
CIVIL,fcf_dcf,-2.312737860578572,1.0099999904632568,Industrials,,,,,,,,,yfinance.info/recommendations
CK,fcf_dcf,119.73267375163772,15.399999618530272,Industrials,20.52,20.1,27.5,18.0,10.0,1.09091,1970-01-01,20387.0,yfinance.info/recommendations
CKP,fcf_dcf,8.644300380041805,2.619999885559082,Utilities,3.94667,3.7,5.0,3.68,6.0,1.0,1970-01-01,20387.0,yfinance.info/recommendations
CM,fcf_dcf,-1.3094359129569138,1.690000057220459,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
CMAN,fcf_dcf,8.725992539781247,2.4200000762939453,Basic Materials,,,,,,,,,yfinance.info/recommendations
CMC,fcf_dcf,5.444651162700814,0.6100000143051147,Real Estate,,,,,,,,,yfinance.info/recommendations
CMO,fcf_dcf,1.376550569809428,0.4799999892711639,Communication Services,,,,,,,,,yfinance.info/recommendations
CMR,fcf_dcf,1.96856545583997,1.5,Healthcare,,,,,,,,,yfinance.info/recommendations
CNT,fcf_dcf,-0.2477453597122573,1.100000023841858,Industrials,,,,,,,,,yfinance.info/recommendations
COCOCO,fcf_dcf,-12.79325444556122,7.449999809265137,Consumer Defensive,8.1,8.1,9.2,7.0,2.0,,1970-01-01,20387.0,yfinance.info/recommendations
COLOR,fcf_dcf,2.295718388182816,1.0299999713897705,Basic Materials,,,,,,,,,yfinance.info/recommendations
COM7,fcf_dcf,15.014420921452352,26.0,Consumer Cyclical,30.71875,31.25,34.0,27.0,8.0,1.33333,1970-01-01,20387.0,yfinance.info/recommendations
COMAN,fcf_dcf,-7.252079406932524,0.4000000059604645,Technology,,,,,,,,,yfinance.info/recommendations
CPALL,fcf_dcf,97.4762622067488,48.25,Consumer Defensive,66.1125,65.0,80.0,55.5,20.0,1.14286,1970-01-01,20387.0,yfinance.info/recommendations
CPANEL,fcf_dcf,-10.9203522365035,2.4800000190734863,Basic Materials,,,,,,,,,yfinance.info/recommendations
CPAXT,fcf_dcf,22.68503874291118,21.399999618530277,Consumer Defensive,24.875,25.0,32.0,19.0,16.0,2.0625,1970-01-01,20387.0,yfinance.info/recommendations
CPF,fcf_dcf,137.06718292726268,21.700000762939453,Consumer Defensive,26.37692,25.0,38.0,21.3,13.0,2.5,1970-01-01,20387.0,yfinance.info/recommendations
CPH,fcf_dcf,23.927063812121247,8.199999809265137,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
CPI,fcf_dcf,21.751578538628003,3.240000009536743,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
CPL,fcf_dcf,8.337355810576133,0.7400000095367432,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
CPN,fcf_dcf,77.07222389100934,55.25,Real Estate,68.35789,69.0,83.0,55.0,19.0,1.31579,1970-01-01,20387.0,yfinance.info/recommendations
CPNREIT,fcf_dcf,,11.600000381469728,Real Estate,12.0,12.3,12.5,10.5,5.0,,1970-01-01,20387.0,yfinance.info/recommendations
CPR,fcf_dcf,2.2279056483919595,3.200000047683716,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
CPT,fcf_dcf,2.4261804746826656,0.959999978542328,Industrials,,,,,,,,,yfinance.info/recommendations
CPW,fcf_dcf,0.7910050674749998,2.039999961853028,Technology,,,,,,,,,yfinance.info/recommendations
CRANE,fcf_dcf,2.147292448386009,0.3799999952316284,Industrials,,,,,,,,,yfinance.info/recommendations
CRC,fcf_dcf,40.12242466425883,20.600000381469727,Consumer Cyclical,22.80294,21.0,40.0,16.5,17.0,2.84211,1970-01-01,20387.0,yfinance.info/recommendations
CRD,fcf_dcf,3.16227185997,0.3799999952316284,Industrials,,,,,,,,,yfinance.info/recommendations
CREDIT,fcf_dcf,6.301485423021491,16.899999618530273,Financial Services,26.25,26.25,29.0,23.5,2.0,,1970-01-01,20387.0,yfinance.info/recommendations
CSC,fcf_dcf,130.97681386229337,45.75,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
CSP,fcf_dcf,5.808130545381744,0.5,Basic Materials,,,,,,,,,yfinance.info/recommendations
CSR,fcf_dcf,33.573140359792674,71.5,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
CSS,fcf_dcf,-1.7947467535546058,0.800000011920929,Technology,,,,,,,,,yfinance.info/recommendations
CTW,fcf_dcf,26.96146097458968,2.759999990463257,Industrials,,,,,,,,,yfinance.info/recommendations
CV,fcf_dcf,,0.0299999993294477,Utilities,,,,,,,,,yfinance.info/recommendations
CWT,fcf_dcf,-1.4912716056943536,1.0700000524520874,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
D,fcf_dcf,2.979949390423153,2.5999999046325684,Healthcare,4.0,4.0,4.0,4.0,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
DCC,fcf_dcf,0.8583803940137821,1.340000033378601,Industrials,1.64,1.64,1.85,1.43,2.0,,1970-01-01,20387.0,yfinance.info/recommendations
DCON,fcf_dcf,0.0480042221584374,0.2399999946355819,Basic Materials,,,,,,,,,yfinance.info/recommendations
DDD,fcf_dcf,1.5772956633570667,5.849999904632568,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
DELTA,fcf_dcf,14.065397512538182,205.0,Industrials,146.20589,136.0,220.0,63.0,17.0,3.3125,1970-01-01,20387.0,yfinance.info/recommendations
DEMCO,fcf_dcf,1.019929374440718,4.019999980926514,Industrials,,,,,,,,,yfinance.info/recommendations
DEXON,fcf_dcf,-0.3449014792186473,1.2100000381469729,Energy,,,,,,,,,yfinance.info/recommendations
DHOUSE,fcf_dcf,-0.1319531285290671,0.4300000071525574,Real Estate,,,,,,,,,yfinance.info/recommendations
DIMET,fcf_dcf,-0.2040478658415344,0.0599999986588954,Basic Materials,,,,,,,,,yfinance.info/recommendations
DITTO,fcf_dcf,-0.0593276604311079,12.0,Technology,,,,,,,,,yfinance.info/recommendations
DMT,fcf_dcf,22.91691875164235,10.100000381469728,Industrials,,,,,,,,,yfinance.info/recommendations
DOD,fcf_dcf,0.6452836272820793,1.899999976158142,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
DOHOME,fcf_dcf,7.542163914967512,4.079999923706055,Consumer Cyclical,4.50212,4.05,9.54545,2.1,12.0,3.5,1970-01-01,20387.0,yfinance.info/recommendations
DPAINT,fcf_dcf,3.534025073867608,0.6800000071525574,Basic Materials,,,,,,,,,yfinance.info/recommendations
DREIT,fcf_dcf,,4.900000095367432,Real Estate,6.2,6.2,6.2,6.2,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
DRT,fcf_dcf,3.403257407059802,5.300000190734863,Industrials,,,,,,,,,yfinance.info/recommendations
DTCENT,fcf_dcf,0.7464920509022896,1.0,Technology,,,,,,,,,yfinance.info/recommendations
DTCI,fcf_dcf,-6.219119893859999,25.5,Industrials,,,,,,,,,yfinance.info/recommendations
DUSIT,fcf_dcf,-8.241721425318088,11.399999618530272,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
DV8,fcf_dcf,0.0278234506205048,6.449999809265137,Communication Services,,,,,,,,,yfinance.info/recommendations
EA,fcf_dcf,14.373155868764512,3.200000047683716,Utilities,1.5,1.5,1.5,1.5,1.0,,,,yfinance.info/recommendations
EASON,fcf_dcf,,1.059999942779541,Basic Materials,,,,,,,,,yfinance.info/recommendations
EAST,fcf_dcf,2.4984429683317115,0.7300000190734863,Financial Services,,,,,,,,,yfinance.info/recommendations
EASTW,fcf_dcf,-2.852784766337628,2.6600000858306885,Utilities,,,,,,,,,yfinance.info/recommendations
ECF,fcf_dcf,2.2628807019358543,0.2199999988079071,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
EFORL,fcf_dcf,0.6788381737618381,0.1599999964237213,Healthcare,,,,,,,,,yfinance.info/recommendations
EGCO,fcf_dcf,231.77314076909195,129.0,Utilities,134.59091,132.0,176.0,106.5,11.0,1.63636,1970-01-01,20387.0,yfinance.info/recommendations
EKH,fcf_dcf,-2.159815933518749,5.300000190734863,Healthcare,5.36667,5.7,6.1,4.3,3.0,,1970-01-01,20387.0,yfinance.info/recommendations
EMC,fcf_dcf,0.1086542740892388,0.050000000745058,Industrials,,,,,,,,,yfinance.info/recommendations
EP,fcf_dcf,-20.818882654229487,1.2400000095367432,Industrials,,,,,,,,,yfinance.info/recommendations
EPG,fcf_dcf,4.481666424723214,2.900000095367432,Basic Materials,3.55,3.7,4.3,2.5,4.0,,1970-01-01,20387.0,yfinance.info/recommendations
ERW,fcf_dcf,4.966359512867236,2.5199999809265137,Consumer Cyclical,3.34,3.2,5.6,2.7,15.0,1.4,1970-01-01,20387.0,yfinance.info/recommendations
ESTAR,fcf_dcf,-0.9973469532417992,0.1899999976158142,Real Estate,,,,,,,,,yfinance.info/recommendations
ETC,fcf_dcf,2.056019279993303,0.6800000071525574,Utilities,,,,,,,,,yfinance.info/recommendations
ETE,fcf_dcf,2.1555059026339283,0.699999988079071,Industrials,,,,,,,,,yfinance.info/recommendations
