symbol,sector,last_price,intrinsic_value,margin_%,dividend_ttm,dividend_yield_%,total_return_with_div_%,pt_mean,pt_median,pt_high,pt_low,pt_count,rec_mean,last_update,source
CNT,Industrials,1.0499999523162842,0.0302660345089989,-97.11752039205027,0.04,3.8095239825259615,-70.55074715735721,,,,,,,,yfinance.info/recommendations
COCOCO,Consumer Defensive,4.900000095367432,-2.261040584066506,-146.1436844910298,0.3,6.122448860432199,253.46847372109016,8.1,8.1,9.2,7.0,2.0,1.5,1970-01-01,yfinance.info/recommendations
COLOR,Basic Materials,1.0099999904632568,1.2098339692555025,19.78554264149921,0.05,4.950495096249109,-78.52864218316581,,,,,,,,yfinance.info/recommendations
COM7,Consumer Cyclical,22.100000381469727,17.3563573009011,-21.464447957865413,0.86,3.891402647762339,-64.19727314551464,31.21875,31.25,34.0,29.0,8.0,1.375,1970-01-01,yfinance.info/recommendations
COMAN,Technology,0.4099999964237213,0.4767538126421307,16.281418731872748,0.3507,85.53658611195773,101.81800484383048,,,,,,,,yfinance.info/recommendations
CPALL,Consumer Defensive,44.25,22.307332265683367,-49.58794968207149,1.35,3.050847457627119,-42.72717625336918,65.20905,65.0,80.0,55.5,21.0,1.13636,1970-01-01,yfinance.info/recommendations
CPANEL,Basic Materials,2.319999933242798,-5.814000665150491,-350.60348415717095,0.348333,15.01435388030873,-335.58913027686225,,,,,,,,yfinance.info/recommendations
CPAXT,Consumer Defensive,17.200000762939453,11.532452102948705,-32.95086284067219,0.71,4.127906793642851,184.4953791832345,23.44118,23.0,32.0,19.0,17.0,2.17647,1970-01-01,yfinance.info/recommendations
CPF,Consumer Defensive,21.5,18.6120419517747,-13.432363015001398,1.55,7.209302325581396,170.9065145311794,25.7,24.8,35.0,21.3,14.0,2.46154,1970-01-01,yfinance.info/recommendations
CPH,Consumer Cyclical,8.600000381469727,10.841371537053792,26.06245414143829,0.75,8.720929845724335,34.78338398716262,,,,,,,,yfinance.info/recommendations
CPI,Consumer Defensive,3.200000047683716,11.789239922380252,268.4137420845903,0.22,6.874999897554518,275.2887419821448,,,,,,,,yfinance.info/recommendations
CPL,Consumer Cyclical,0.6700000166893005,-0.074204484785237,-111.07529596072352,0.095295,14.22313397406842,-96.8521619866551,,,,,,,,yfinance.info/recommendations
CPN,Real Estate,50.25,33.52605005260525,-33.28149243262637,2.1,4.179104477611941,15.785259124925217,67.93789,69.0,83.0,54.0,19.0,1.31579,1970-01-01,yfinance.info/recommendations
CPNREIT,Real Estate,11.300000190734863,,,1.068,9.451327274097556,-67.8511242165814,12.02,12.3,12.5,10.6,5.0,2.0,1970-01-01,yfinance.info/recommendations
CPR,Consumer Cyclical,3.140000104904175,2.5638826089899363,-18.347690339705267,0.832,26.49681440139285,94.24409038405334,,,,,,,,yfinance.info/recommendations
CPT,Industrials,0.9800000190734864,,,0.025,2.551020358513417,457.8222351010376,,,,,,,,yfinance.info/recommendations
CPW,Technology,2.0799999237060547,3.768438789169688,81.17494843246173,0.16,7.692307974459868,-2.457443140586313,,,,,,,,yfinance.info/recommendations
CRANE,Industrials,0.3300000131130218,0.2625224139762702,-20.447756501646317,0.038313,11.609999538660068,-8.837756962986264,,,,,,,,yfinance.info/recommendations
CRC,Consumer Cyclical,19.700000762939453,44.21493776177604,124.44129974327318,0.6,3.045685161234854,127.48698490450803,23.2875,23.0,40.0,19.0,20.0,2.35,,yfinance.info/recommendations
CRD,Industrials,0.3600000143051147,1.5807226861374053,339.08961759031445,0.0835,23.194443522780062,-41.38224988412472,,,,,,,,yfinance.info/recommendations
CREDIT,Financial Services,16.899999618530273,,,0.6,3.55029593812606,105.05372504935627,27.75,27.75,29.0,26.5,2.0,,1970-01-01,yfinance.info/recommendations
CSC,Consumer Cyclical,44.5,115.23320863238636,158.95103063457609,2.95,6.629213483146068,538.8982463319601,,,,,,,,yfinance.info/recommendations
CSP,Basic Materials,0.5,-0.7232890238917739,-244.65780477835474,0.56,112.0,-132.65780477835472,,,,,,,,yfinance.info/recommendations
CSR,Consumer Cyclical,66.25,29.67077524050487,-55.21392416527567,1.91,2.883018867924528,99.12988579004144,,,,,,,,yfinance.info/recommendations
CSS,Technology,0.7900000214576721,0.5564445401851,-29.563984168206243,0.06,7.594936502570055,-50.0771906960927,,,,,,,,yfinance.info/recommendations
CTW,Industrials,2.680000066757202,10.327177501792862,285.34243449809827,0.05,1.8656715953182776,287.2081060934166,,,,,,,,yfinance.info/recommendations
CV,Utilities,0.0299999993294477,,,0.045226,150.753336702933,,,,,,,,,yfinance.info/recommendations
CWT,Consumer Cyclical,0.9200000166893004,1.043902007024469,13.467607400817283,0.1727999999999999,18.78260835492544,6.690551031377018,,,,,,,,yfinance.info/recommendations
D,Healthcare,2.539999961853028,2.058528301543842,-18.955577462211217,0.045,1.7716535699146534,-17.183923892296548,4.0,4.0,4.0,4.0,1.0,,1970-01-01,yfinance.info/recommendations
DCC,Industrials,1.309999942779541,1.1627874230255482,-11.237597418641045,0.095,7.251908713708049,289.80393734869017,1.64,1.64,1.85,1.43,2.0,2.0,1970-01-01,yfinance.info/recommendations
DCON,Basic Materials,0.2399999946355819,-0.0189954456245572,-107.91476918714105,0.00275,1.1458333589447045,-106.76893582819638,,,,,,,,yfinance.info/recommendations
DDD,Consumer Defensive,5.550000190734863,4.378174887761777,-21.11396869732228,0.28,5.045044871663794,-88.40313410057036,,,,,,,,yfinance.info/recommendations
DELTA,Industrials,211.0,17.046830090193872,-91.92093360654319,0.46,0.2180094786729857,-86.46809488544008,182.88235,196.0,275.0,63.0,17.0,,1970-01-01,yfinance.info/recommendations
DEMCO,Industrials,4.119999885559082,-0.7138693748389833,-117.32692705505043,0.305,7.402912826989355,-76.01204003927717,,,,,,,,yfinance.info/recommendations
DEXON,Energy,1.090000033378601,1.4133923116216474,29.66901544403156,0.06,5.504586987398703,35.17360243143027,,,,,,,,yfinance.info/recommendations
DHOUSE,Real Estate,0.3899999856948852,-0.3187758220012607,-181.73739325484323,0.03,7.692307974459867,-174.04508528038335,,,,,,,,yfinance.info/recommendations
DIMET,Basic Materials,0.0599999986588954,-0.4970973128030206,-928.4955398566872,0.013849,23.08166718258213,-905.413872674104,,,,,,,,yfinance.info/recommendations
DITTO,Technology,11.100000381469728,6.3268538502943015,-43.00131862286859,0.5,4.504504349699816,-38.496814273168766,,,,,,,,yfinance.info/recommendations
DMT,Industrials,10.300000190734863,15.367641529986845,49.20040044087053,0.85,8.252427031648006,49.30414838787127,,,,,,,,yfinance.info/recommendations
DOD,Consumer Defensive,1.6299999952316284,1.709096976793654,4.852575570148118,0.78811,48.35030688990934,53.202882460057474,,,,,,,,yfinance.info/recommendations
DOHOME,Consumer Cyclical,3.7200000286102295,1.127740064952094,-69.68440708928138,0.005291,0.14223118170181,106.68714905628404,4.82503,4.5,9.54545,2.12,13.0,2.46154,1970-01-01,yfinance.info/recommendations
DPAINT,Basic Materials,0.5699999928474426,-1.953840164192026,-442.77898047534893,0.162,28.42105298821616,-414.3579274871328,,,,,,,,yfinance.info/recommendations
DREIT,Real Estate,4.920000076293945,,,0.415,8.434959218793432,350.28691266664043,6.2,6.2,6.2,6.2,1.0,,1970-01-01,yfinance.info/recommendations
DRT,Industrials,4.960000038146973,4.682627109903855,-5.592196090924681,0.42,8.467741870359129,368.6454288135788,,,,,,,,yfinance.info/recommendations
DTCENT,Technology,0.9700000286102296,1.6394694616584526,69.01746528888327,0.06,6.185566827865477,202.6734041977234,,,,,,,,yfinance.info/recommendations
DTCI,Industrials,24.399999618530277,15.901064559705617,-34.8317016053158,1.2000000000000002,4.918032863773798,-29.913668741542004,,,,,,,,yfinance.info/recommendations
DUSIT,Consumer Cyclical,9.800000190734863,-6.831977226441362,-169.71405197420773,0.6180000000000001,6.306122326245165,-163.40792964796256,,,,,,,,yfinance.info/recommendations
DV8,Communication Services,5.900000095367432,0.3574282174139027,-93.94189471802639,,,,,,,,,,,yfinance.info/recommendations
EA,Utilities,2.819999933242798,-6.132541288023651,-317.46600826942813,0.828572,29.38198651115575,38.33840898645466,1.5,1.5,1.5,1.5,1.0,,,yfinance.info/recommendations
EASON,Basic Materials,1.2000000476837158,,,0.06,4.999999801317859,447.1170809449805,,,,,,,,yfinance.info/recommendations
EAST,Financial Services,0.6800000071525574,-0.5370366704880805,-178.97598012342326,,,,,,,,,,,yfinance.info/recommendations
EASTW,Utilities,2.140000104904175,-3.2560744589239494,-252.15300464061193,0.01,0.4672896967193271,-251.6857149438926,,,,,,,,yfinance.info/recommendations
ECF,Consumer Cyclical,0.1400000005960464,-3.3356791515372057,-2482.6279552397414,0.1613369999999999,115.24071379507986,-2367.38724144466,,,,,,,,yfinance.info/recommendations
EFORL,Healthcare,0.1599999964237213,0.3225775011288029,101.61094271185756,0.373,233.1250052107499,334.73594792260747,,,,,,,,yfinance.info/recommendations
EGCO,Utilities,118.0,120.03788531806065,1.727021455983598,6.5,5.508474576271186,7.235496032254772,134.68182,132.0,176.0,106.5,11.0,,1970-01-01,yfinance.info/recommendations
EKH,Healthcare,5.050000190734863,3.2058081136443306,-36.51865361260849,0.27,5.346534451530591,-31.172119161077894,5.36667,5.7,6.1,4.3,3.0,3.33333,1970-01-01,yfinance.info/recommendations
EMC,Industrials,0.0399999991059303,-0.1169038435158035,-392.2596153220204,0.119343,298.35750666880995,-93.90210865321046,,,,,,,,yfinance.info/recommendations
EMPIRE,Industrials,1.600000023841858,-3.9318190617772872,-345.7386876992886,,,,,,,,,,,yfinance.info/recommendations
EP,Industrials,1.1699999570846558,-19.492672609307544,-1766.0404550679093,0.8,68.37607088408771,-1697.6643841838215,,,,,,,,yfinance.info/recommendations
EPG,Basic Materials,3.039999961853028,5.987327259442956,96.95155705835565,0.14,4.605263215683174,101.55682027403884,3.55,3.7,4.3,2.5,4.0,1.75,1970-01-01,yfinance.info/recommendations
ERW,Consumer Cyclical,2.2799999713897705,1.3091886783324609,-42.57944321225378,0.09,3.947368470585578,-38.6320747416682,3.35714,3.2,5.6,2.7,14.0,1.4,1970-01-01,yfinance.info/recommendations
ESTAR,Real Estate,0.2000000029802322,-0.4254412983235331,-312.72064599198194,0.01,4.999999925494195,-307.72064606648775,,,,,,,,yfinance.info/recommendations
ETC,Utilities,0.6299999952316284,1.279503655571828,103.09581988193513,,,,,,,,,,,yfinance.info/recommendations
ETE,Industrials,0.6600000262260437,0.280493762558983,-57.5009467555814,0.1273,19.287878021447373,-38.213068734134026,,,,,,,,yfinance.info/recommendations
ETL,Industrials,0.5699999928474426,1.1906878502513742,108.89260792851543,,,,0.48,0.48,0.48,0.48,1.0,,,yfinance.info/recommendations
EURO,Consumer Cyclical,4.099999904632568,5.302965080355099,29.340614724485885,0.22,5.365853783348218,34.7064685078341,,,,,,,,yfinance.info/recommendations
EVER,Real Estate,0.050000000745058,-0.1747763200510816,-449.55263489342354,0.002741,5.481999918311836,-444.0706349751113,,,,,,,,yfinance.info/recommendations
FANCY,Consumer Cyclical,0.2899999916553497,,,0.3799999999999999,131.03448652909296,103.68641471382628,,,,,,,,yfinance.info/recommendations
FE,Communication Services,198.0,120.23676755057188,-39.274359822943495,12.0,6.0606060606060606,-33.21375376233744,,,,,,,,yfinance.info/recommendations
FLOYD,Industrials,1.100000023841858,1.1353103090191698,3.21002585563474,0.08,7.272727115095158,10.482752970729898,,,,,,,,yfinance.info/recommendations
FM,Consumer Defensive,3.740000009536743,8.81547250872844,135.70782048795698,0.35,9.358288746190482,145.06610923414746,5.1,5.1,5.1,5.1,1.0,,1970-01-01,yfinance.info/recommendations
FMT,Industrials,24.799999237060547,-37.93361711989345,-252.95813825351385,1.0,4.032258188563261,-248.9258800649506,,,,,,,,yfinance.info/recommendations
FN,Consumer Cyclical,0.5099999904632568,-0.2364309022061361,-146.3590012994657,0.0241,4.725490284442721,-141.63351101502298,,,,,,,,yfinance.info/recommendations
FNS,Financial Services,0.8799999952316284,-35.36310123605021,-4118.534253144188,1.2,136.36363710253693,-3982.170616041652,,,,,,,,yfinance.info/recommendations
FORTH,Industrials,6.400000095367432,2.898466987125951,-54.71145400100894,0.99,15.468749769497666,-35.113615892786,10.9,10.9,10.9,10.9,1.0,,1970-01-01,yfinance.info/recommendations
FPI,Consumer Cyclical,1.5700000524520874,2.103466773927887,33.978770933326444,0.08,5.095541231037086,242.83276146218316,,,,,,,,yfinance.info/recommendations
FPT,Real Estate,6.099999904632568,,,0.31,5.081967292566257,-59.28628907847487,,,,,,,,yfinance.info/recommendations
FSMART,Communication Services,6.449999809265137,4.929528135465283,-23.57320494204921,0.18,2.790697756943156,-61.43732585080416,13.0,13.0,13.0,13.0,1.0,,1970-01-01,yfinance.info/recommendations
FSX,Financial Services,0.7900000214576721,-1.4083178507484524,-278.2680775311738,,,,,,,,,,,yfinance.info/recommendations
FTE,Industrials,1.75,2.928432245833813,67.33898547621787,0.2,11.428571428571429,-50.355405232783966,,,,,,,,yfinance.info/recommendations
FTI,Industrials,1.6200000047683716,2.2894343190912627,41.323105700768636,0.07,4.320987641602423,-67.06734231008609,,,,,,,,yfinance.info/recommendations
FTREIT,Real Estate,10.5,,,0.756,7.199999999999999,-64.07457574396051,11.35,11.35,11.7,11.0,2.0,,1970-01-01,yfinance.info/recommendations
FUTURERT,Real Estate,9.199999809265137,,,0.896803,9.747858897745276,-60.15302395530966,,,,,,,,yfinance.info/recommendations
FVC,Industrials,0.4300000071525574,0.2465567471633432,-42.661222543685064,0.01,2.3255813566654555,402.5891243912582,,,,,,,,yfinance.info/recommendations
GABLE,Technology,3.119999885559082,12.415050997871798,297.9183158093965,0.2703,8.663461856235426,-63.47068677055623,3.7,3.7,3.7,3.7,1.0,1.0,1970-01-01,yfinance.info/recommendations
GAHREIT,Real Estate,4.079999923706055,,,0.32,7.84313740156468,75.72859435767981,,,,,,,,yfinance.info/recommendations
GBX,Financial Services,0.5099999904632568,0.2749716221745251,-46.08399464385175,0.0278,5.450980494087452,-81.63905690707769,,,,,,,,yfinance.info/recommendations
GC,Basic Materials,3.9600000381469727,5.241174330196857,32.35288585121814,0.39,9.848484753613668,195.41131874686084,,,,,,,,yfinance.info/recommendations
GCAP,Financial Services,0.2800000011920929,0.1341409740578274,-52.092509469026574,0.32,114.28571379914578,62.19320433011923,,,,,,,,yfinance.info/recommendations
GEL,Basic Materials,0.0299999993294477,-0.3486405233449714,-1262.1351037923168,0.00963,32.10000071749093,-1230.0351030748243,,,,,,,,yfinance.info/recommendations
GENCO,Industrials,0.25,-0.0682252474949344,-127.29009899797377,0.05,20.0,-20.976995224944915,,,,,,,,yfinance.info/recommendations
GFC,Healthcare,2.880000114440918,1.343483304791236,-53.35127599284695,0.18,6.249999751647324,241.5503976555748,3.9,3.9,4.3,3.5,2.0,,1970-01-01,yfinance.info/recommendations
GFPT,Consumer Defensive,10.399999618530272,23.695888998058443,127.84509487710103,0.2,1.923076993614967,-22.014201491519444,13.57778,13.4,15.0,12.2,9.0,1.11111,1970-01-01,yfinance.info/recommendations
GGC,Basic Materials,3.5,0.8573440672957658,-75.50445522012097,0.1,2.857142857142857,-72.64731236297811,,,,,,,,yfinance.info/recommendations
GJS,Basic Materials,0.1199999973177909,-0.3793645794627102,-416.1371566184748,,,,,,,,,,,yfinance.info/recommendations
GLAND,Real Estate,0.7400000095367432,0.0824743245636015,-88.8548211485521,0.025,3.378378334839559,-85.47644281371255,,,,,,,,yfinance.info/recommendations
GLOBAL,Consumer Cyclical,5.949999809265137,3.6210207562998153,-39.14250634661727,0.184274,3.0970421160863704,-36.0454642305309,7.51071,7.775,9.5,4.7,14.0,2.64286,1970-01-01,yfinance.info/recommendations
GLORY,Communication Services,0.7300000190734863,-0.2979103496154373,-140.8096358673448,0.08,10.958903823254108,-129.8507320440907,,,,,,,,yfinance.info/recommendations
GPI,Communication Services,1.5800000429153442,2.9565281791547315,87.12203157282707,0.17,10.759493378640911,97.88152495146798,,,,,,,,yfinance.info/recommendations
GPSC,Utilities,35.25,28.80075504862961,-18.295730358497558,0.95,2.695035460992908,-15.600694897504638,45.26667,45.0,56.0,36.0,15.0,1.66667,1970-01-01,yfinance.info/recommendations
GRAMMY,Communication Services,4.440000057220459,3.188164063431139,-28.194504001267912,1.187733,26.75074289849329,-1.4437611027746229,,,,,,,,yfinance.info/recommendations
GRAND,Consumer Cyclical,0.0299999993294477,-0.8721076330519606,-3007.0255084836235,0.017257,57.52333461908006,-2949.5021738645382,,,,,,,,yfinance.info/recommendations
GREEN,Utilities,0.6200000047683716,0.1312417912905258,-78.83196930949106,0.192441,31.038870729024403,-47.79309858046664,,,,,,,,yfinance.info/recommendations
GROREIT,Real Estate,7.25,,,0.56,7.724137931034483,82.17344411162081,,,,,,,,yfinance.info/recommendations
GSTEEL,Unknown,0.0900000035762786,,,0.425,472.2222034577978,,,,,,,,,yfinance.info/recommendations
GTB,Industrials,0.6800000071525574,1.20189753200157,76.74963519991924,0.05,7.352941099128922,-5.032614177607562,,,,,,,,yfinance.info/recommendations
GTV,Utilities,0.0399999991059303,,,,,,,,,,,,,yfinance.info/recommendations
GULF,Utilities,41.5,18.012015916712382,-56.59755200792197,,,,61.4,60.0,76.5,45.0,15.0,1.2,1970-01-01,yfinance.info/recommendations
GUNKUL,Utilities,1.850000023841858,1.960118953278411,5.9523744874268285,0.08,4.324324268594635,-23.84262448073398,2.796,2.5,4.08,2.3,5.0,1.0,1970-01-01,yfinance.info/recommendations
GVREIT,Real Estate,6.5,,,0.7997,12.303076923076922,27.487063594230374,,,,,,,,yfinance.info/recommendations
GYT,Consumer Cyclical,191.0,320.80238557415987,67.95936417495281,7.4,3.87434554973822,71.83370972469103,,,,,,,,yfinance.info/recommendations
HANA,Technology,18.100000381469727,26.057419333969754,43.96363969498371,0.75,4.1436463215096335,48.10728601649335,27.44231,26.5,56.15,15.8,13.0,2.69231,1970-01-01,yfinance.info/recommendations
HANN,Healthcare,0.9900000095367432,,,,,,,,,,,,,yfinance.info/recommendations
HARN,Industrials,1.940000057220459,2.508218040582274,29.28958590732883,0.12,6.185566827865477,35.47515273519431,,,,,,,,yfinance.info/recommendations
HEALTH,Consumer Cyclical,0.4000000059604645,-2.8811414377892777,-820.2853487142313,,,,,,,,,,,yfinance.info/recommendations
HENG,Financial Services,0.9700000286102296,3.4295913198885093,253.56610502396236,0.0525,5.412370974382292,258.97847599834466,,,,,,,,yfinance.info/recommendations
HFT,Consumer Cyclical,3.680000066757202,4.416847999114523,20.023041276915734,1.385,37.63586888248226,57.65891015939799,,,,,,,,yfinance.info/recommendations
HL,Healthcare,7.099999904632568,4.623768577145753,-34.8764980386991,0.17,2.394366229344304,-32.48213180935479,,,,,,,,yfinance.info/recommendations
HMPRO,Consumer Cyclical,5.900000095367432,5.521804284548134,-6.410098384850027,0.41,6.94915243004698,0.539054045196953,7.92368,7.8,11.0,5.6,19.0,2.3,1970-01-01,yfinance.info/recommendations
HPT,Consumer Cyclical,0.3400000035762787,0.3142092392048953,-7.585518852971792,0.0223,6.558823460422998,-1.0266953925487945,,,,,,,,yfinance.info/recommendations
HTC,Consumer Defensive,14.899999618530272,12.552452465422554,-15.755350424225567,1.02,6.845637759154602,-8.909712665070977,,,,,,,,yfinance.info/recommendations
HTECH,Industrials,2.759999990463257,6.883869278340318,149.41555442487095,0.155,5.615942048390507,155.03149647326146,,,,,,,,yfinance.info/recommendations
HUMAN,Technology,5.0,6.378028578859481,27.56057157718962,0.3,6.0,33.56057157718962,10.3,10.3,10.3,10.3,1.0,,1970-01-01,yfinance.info/recommendations
HYDRO,Industrials,5.349999904632568,,,4.538542,84.83256225986234,,,,,,,,,yfinance.info/recommendations
HYDROGEN,Real Estate,8.600000381469727,,,0.5750000000000001,6.686046215055323,-19.01497466456875,,,,,,,,yfinance.info/recommendations
I2,Technology,0.6000000238418579,-1.7090848967441312,-384.8474714718669,0.07,11.666666203075003,520.762702041696,,,,,,,,yfinance.info/recommendations
ICC,Consumer Cyclical,23.100000381469727,,,0.46,1.9913419584572871,278.4498448838839,,,,,,,,yfinance.info/recommendations
ICHI,Consumer Defensive,12.5,14.469232473706125,15.753859789648999,1.65,13.2,28.953859789649,14.98,14.5,16.8,13.6,5.0,1.2,1970-01-01,yfinance.info/recommendations
ICN,Communication Services,1.9900000095367432,1.9725056508396523,-0.8791134981533678,0.2,10.050251208117254,47.30891717915667,,,,,,,,yfinance.info/recommendations
IFS,Financial Services,2.059999942779541,-1.0445276355709534,-150.7052264361513,0.148,7.184466218979832,343.240513173666,,,,,,,,yfinance.info/recommendations
IHL,Consumer Cyclical,1.5700000524520874,-1.6275590233154014,-203.66617636562597,0.1,6.369426538796359,-197.29674982682965,,,,,,,,yfinance.info/recommendations
IIG,Technology,1.3200000524520874,-9.821686399330334,-844.0671218978482,0.55,41.66666501098216,-802.4004568868661,,,,,,,,yfinance.info/recommendations
III,Industrials,4.28000020980835,4.019092058451512,-6.095984545956853,0.3,7.009345450789907,142.84353520640022,6.25,6.25,6.5,6.0,2.0,1.0,1970-01-01,yfinance.info/recommendations
ILINK,Technology,4.619999885559082,17.49120507007781,278.59752171749545,0.42,9.090909316097836,686.8185751397283,8.5,8.5,8.5,8.5,1.0,,1970-01-01,yfinance.info/recommendations
ILM,Consumer Cyclical,13.600000381469728,23.057941628548186,69.54368368963497,1.0,7.352940970226149,77.0070742629979,20.025,19.05,25.0,17.0,4.0,,1970-01-01,yfinance.info/recommendations
IMH,Healthcare,3.559999942779541,-3.5152538320826814,-198.74308675797553,1.04,29.21348361562049,-169.52960314235503,,,,,,,,yfinance.info/recommendations
IMPACT,Real Estate,10.0,,,0.67,6.7,6.100956347620397,11.2,11.2,11.2,11.2,1.0,,1970-01-01,yfinance.info/recommendations
IND,Industrials,1.0499999523162842,1.7303740808461237,64.7975389931156,0.0662,6.304762191080465,71.10230118419607,,,,,,,,yfinance.info/recommendations
INET,Technology,3.5199999809265137,,,0.119,3.3806818365003948,355.7292856472804,5.475,5.475,5.85,5.1,2.0,,1970-01-01,yfinance.info/recommendations
INETREIT,Real Estate,10.800000190734863,,,0.9333,8.641666514049344,-59.12131980988873,12.3,12.3,12.3,12.3,1.0,,1970-01-01,yfinance.info/recommendations
INGRS,Consumer Cyclical,0.25,3.842696574769013,1437.078629907605,0.022,8.799999999999999,1445.8786299076053,,,,,,,,yfinance.info/recommendations
INOX,Basic Materials,0.3700000047683716,0.912247765916542,146.55344707025878,0.023,6.216216136104788,152.76966320636356,,,,,,,,yfinance.info/recommendations
INSET,Technology,1.690000057220459,0.9532241200592034,-43.59620782339085,0.08,4.733727650375108,164.46077220111596,1.85,1.85,1.85,1.85,1.0,,1970-01-01,yfinance.info/recommendations
INSURE,Financial Services,68.5,,,10.0,14.5985401459854,,,,,,,,,yfinance.info/recommendations
IP,Healthcare,4.0,1.5833798000652026,-60.41550499836994,0.240784,6.0196,-85.51196807830223,,,,,,,,yfinance.info/recommendations
IRC,Consumer Cyclical,11.100000381469728,25.212398233683476,127.13871501998233,0.868,7.81981955107888,134.95853457106122,12.4,12.4,12.4,12.4,1.0,,1970-01-01,yfinance.info/recommendations
IRCP,Technology,0.2899999916553497,0.6228684804392859,114.78224081452166,0.16959,58.47931202754968,-41.52068797245029,,,,,,,,yfinance.info/recommendations
IROYAL,Industrials,6.5,,,,,,,,,,,,,yfinance.info/recommendations
IRPC,Energy,1.0099999904632568,-0.6178962097975949,-161.1778431318781,0.01,0.990099019249822,-160.18774411262828,0.92714,0.875,1.2,0.75,14.0,3.78571,1970-01-01,yfinance.info/recommendations
ISSARA,Unknown,6.5,5.63401409216435,-13.32286012054847,0.2691,4.14,-9.182860120548469,,,,,,,,yfinance.info/recommendations
IT,Technology,3.5,10.445330013386648,198.43800038247568,0.27,7.714285714285715,-33.28619593843214,,,,,,,,yfinance.info/recommendations
ITC,Consumer Defensive,16.5,11.550286105112178,-29.99826602962316,1.15,6.969696969696969,230.7499961423025,19.15,18.5,25.25,14.5,11.0,1.45455,1970-01-01,yfinance.info/recommendations
ITD,Industrials,0.3000000119209289,12.980487161499235,4226.8288819003465,0.1395769999999999,46.52566481790284,4273.3545467182485,0.54,0.54,0.54,0.54,1.0,,1970-01-01,yfinance.info/recommendations
ITEL,Communication Services,1.1200000047683716,2.873246510862991,156.53986594912652,0.2331,20.81249991139131,195.14919883869285,2.1,2.1,2.1,2.1,1.0,1.0,1970-01-01,yfinance.info/recommendations
ITNS,Technology,1.5399999618530271,-0.0244205362994819,-101.58574914963619,0.153,9.935065181164063,23.17282803274277,,,,,,,,yfinance.info/recommendations
ITTHI,Consumer Cyclical,1.3600000143051147,3.902319805701089,186.93527681284326,0.1,7.352941099128922,194.2882179119722,,,,,,,,yfinance.info/recommendations
IVF,Healthcare,0.8199999928474426,,,0.024,2.9268292938223346,-72.13395710827285,,,,,,,,yfinance.info/recommendations
IVL,Basic Materials,16.799999237060547,9.723039422991404,-42.12476271104511,0.7,4.16666685588777,-37.95809585515734,23.82143,24.0,28.1,18.0,14.0,2.07692,1970-01-01,yfinance.info/recommendations
J,Real Estate,0.699999988079071,-0.8023773139046948,-214.6253325098713,0.151943,21.706143226796275,-192.919189283075,,,,,,,,yfinance.info/recommendations
JAK,Real Estate,0.75,1.5548075852185854,107.30767802914471,0.025,3.333333333333333,110.64101136247804,,,,,,,,yfinance.info/recommendations
JAS,Communication Services,1.3600000143051147,-1.0212718242392618,-175.0935156983124,2.93,215.44117420447736,177.15583624467064,,,,,,,,yfinance.info/recommendations
JCK,Real Estate,0.1400000005960464,-1.52693499385366,-1190.6678481091242,0.3394809999999999,242.48642753904872,-948.1814205700748,,,,,,,,yfinance.info/recommendations
JCKH,Consumer Cyclical,0.1400000005960464,-2.23206555836712,-1694.3325349029703,1.13538,810.9857108329633,-883.3468240700064,,,,,,,,yfinance.info/recommendations
JCT,Consumer Defensive,81.5,112.92946906609548,38.56376572527053,4.5,5.521472392638037,12.850710137535668,,,,,,,,yfinance.info/recommendations
JDF,Consumer Defensive,1.3799999952316284,1.823956416423803,32.170755270014176,0.08,5.7971014693063285,105.230120873309,,,,,,,,yfinance.info/recommendations
JMART,Consumer Cyclical,6.75,-2.7928277296648583,-141.37522562466455,0.23,3.4074074074074074,184.9721041510184,,,,,,,,yfinance.info/recommendations
JMT,Financial Services,8.350000381469727,4.755371832156882,-43.04944173763182,0.52,6.227544625674282,-36.82189711195753,10.70714,9.0,14.5,8.0,7.0,3.85714,1970-01-01,yfinance.info/recommendations
JPARK,Industrials,2.880000114440918,3.2017238638004946,11.170963075535552,0.05,1.7361110421242565,160.9463629589874,5.95,5.85,7.4,4.6,3.0,,1970-01-01,yfinance.info/recommendations
JR,Industrials,1.6799999475479126,0.4567609223473746,-72.81184901142099,0.04,2.3809524552892416,-70.43089655613174,,,,,,,,yfinance.info/recommendations
JSP,Consumer Defensive,1.6299999952316284,1.1506795838700796,-29.406160292254217,0.0526,3.2269938744708626,-26.179166417783357,,,,,,,,yfinance.info/recommendations
JTS,Communication Services,23.399999618530277,5.106472985777545,-78.17746551699184,0.28,1.1965812160880134,-76.98088430090382,,,,,,,,yfinance.info/recommendations
JUBILE,Consumer Cyclical,6.900000095367432,12.3370831443795,78.79830396904565,0.24,3.4782608214908985,82.27656479053654,9.0,9.0,9.0,9.0,1.0,,1970-01-01,yfinance.info/recommendations
K,Industrials,1.2400000095367432,0.6610483094735424,-46.68965287181681,0.03,2.4193548201026083,-44.27029805171421,,,,,,,,yfinance.info/recommendations
KAMART,Consumer Defensive,8.0,4.9265729329381305,-38.41783833827337,0.43,5.375,-33.04283833827337,12.0,12.0,12.0,12.0,1.0,,1970-01-01,yfinance.info/recommendations
KASET,Consumer Defensive,0.4900000095367431,-1.9824796620492269,-504.58767825811003,0.15739,32.12040753811413,-472.4672707199959,,,,,,,,yfinance.info/recommendations
