symbol,sector,last_price,eps_ttm,g_base,fcf_ttm,fcf_mode,terminal_method,exit_multiple_used,shares,equity_last,roe_ttm,ebitda_ttm,net_debt,minority_interest,model,coe,wacc,terminal_pe_used,intrinsic,intrinsic_s_bull,intrinsic_s_base,intrinsic_s_bear,upside_pct,flags
DRT,Industrials,4.980000019073486,0.47,-0.28032272235480127,527837516.0,fcfe,,,812033136.0,,,720232970.0,743492000.0,,eps_dcf,0.08,0.08,15.0,1.8128480541548038,2.420248123101856,1.741710504719221,1.4188606335144995,-63.59742877085212,
DTCENT,Technology,0.949999988079071,0.08,0.0,48688000.0,fcfe,,,1315774366.0,,,224114000.0,-295195000.0,-7751000.0,eps_dcf,0.1,0.09340000000000001,15.0,1.0731455413646378,1.486173370535244,1.0483685292236617,0.7344487486169606,12.962689982193664,
DTCI,Industrials,18.100000381469727,-0.89,-0.1298976793806068,5814492.22,fcfe,,,10000000.0,,,5642289.8,-179308196.36,1107692.65,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
DUSIT,Consumer Cyclical,11.399999618530273,-0.59,-0.3,-2965480000.0,fcfe,,,845285000.0,,,1802894000.0,16766774000.0,1586330000.0,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
EA,Utilities,3.0399999618530273,0.029999999999999992,0.3,7111201021.0,fcfe,,,7426800806.0,,,-100436941.0,47768862000.0,964696000.0,eps_dcf,0.08,0.08,15.0,1.4183296291189356,1.8641601562499996,1.4078189646692247,1.0040310953370035,-53.34441950932147,
EASON,Basic Materials,1.0800000429153442,0.149,-0.3,128017394.97,fcfe,,,537470345.0,,,148580411.73999998,-150187265.5,59011255.79,eps_dcf,0.1,0.08900000000000001,15.0,0.4982414042775789,0.6686531781067095,0.46677926867886543,0.4222160372445888,-53.86653847414398,
EAST,Financial Services,0.6800000071525574,0.0766,-0.3,-875713003.7199999,fcfe,,,1664460561.0,,,144247939.44,3065595070.64,,eps_dcf,0.1,0.09120000000000002,15.0,0.2561428964272655,0.3437505600199595,0.23996840255571208,0.21705871444923155,-62.33192739220074,
EASTW,Utilities,4.360000133514404,0.033999999999999996,0.3,123046536.0,fcfe,,,1663725149.0,,,1756942477.0,14723873000.0,133276000.0,eps_dcf,0.1,0.08460000000000001,15.0,1.4923916485183395,2.0224235919531366,1.464274745267027,1.0467104148374795,-65.77083479776437,
ECF,Consumer Cyclical,0.05000000074505806,-1.230956,0.3,108914545.0,fcfe,,,1145742479.0,,,-501205597.0,2158772000.0,-6255000.0,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
EFORL,Healthcare,0.12999999523162842,0.0083,0.3,73566000.0,fcfe,,,3998477368.0,,,125062000.0,255207000.0,0.0,eps_dcf,0.1,0.09340000000000001,15.0,0.36431913772653585,0.49370928862385416,0.3574553054622448,0.2555204836220907,180.24550083821745,
EGCO,Utilities,122.5,11.3,0.3,2271145000.0,fcfe,,,526465000.0,,,9827919000.0,74526688000.0,251865000.0,eps_dcf,0.08,0.08,15.0,534.2374936347992,702.1669921875002,530.2784766920748,378.18504591027136,336.1122397018769,upside>300%
EKH,Healthcare,4.960000038146973,0.29059999999999997,0.3,-192608078.0,fcfe,,,800000000.0,,,426385121.0,-590143000.0,216110000.0,eps_dcf,0.1,0.09340000000000001,15.0,12.755559207630277,17.28577340651711,12.51524238160582,8.94629548681681,157.16853043403768,
EMC,Industrials,0.019999999552965164,-0.031200000000000002,-0.3,208459719.0,fcfe,,,12570633180.0,,,-178462734.0,253730000.0,-133787000.0,eps_dcf,0.1,0.08900000000000001,15.0,,,,,,eps<=0_block|no_intrinsic
EMPIRE,Industrials,0.2199999988079071,-0.095839,-0.3,-68188622.0,fcfe,,,630500000.0,,,-174074581.0,17934397.0,,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
EP,Industrials,1.0700000524520874,-0.72,-0.3,-639912252.67,fcfe,,,932507097.0,,,-1028551741.65,5245897792.79,246841258.93,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
EPG,Basic Materials,5.599999904632568,0.38599999999999995,-0.3,1635893088.0,fcfe,,,2800000000.0,,,2643461649.0,2529614553.0,69113906.0,eps_dcf,0.08,0.08,15.0,1.367339688826671,1.795387919024348,1.2920111647266923,1.1652770309289295,-75.58321942656559,
ERW,Consumer Cyclical,2.9800000190734863,0.172,-0.3,740071010.0,fcfe,,,4886929429.0,,,2668222869.0,13196111000.0,838678000.0,eps_dcf,0.08,0.08,15.0,0.6092808976118845,0.8000174146947872,0.5757148195155211,0.5192426148180722,-79.55433242576568,
ESTAR,Real Estate,0.2199999988079071,0.0035,-0.3,376628417.0,fcfe,,,5022246185.0,,,283865984.0,1416063000.0,119749000.0,eps_dcf,0.1,0.08460000000000001,15.0,0.01170365714745991,0.01570661827767439,0.010964613693798853,0.009917826378228595,-94.68015581323755,
ETC,Utilities,0.7300000190734863,0.22390000000000002,-0.3,132043096.0,fcfe,,,2240000000.0,,,742125565.0,-421624000.0,46084000.0,eps_dcf,0.1,0.08460000000000001,15.0,0.7486996672332211,1.0047748092489417,0.701422001726161,0.6344575217386808,2.561595571390303,
ETE,Industrials,0.6200000047683716,0.0361,-0.3,92536845.0,fcfe,,,560000000.0,,,127485676.0,918996431.0,2027901.0,eps_dcf,0.08,0.08,15.0,0.12787814188249436,0.1679106318051269,0.1208331685145948,0.1089805720635605,-79.37449340338813,
ETL,Industrials,0.4399999976158142,0.053000000000000005,1.7763568394002505e-15,40825596.0,fcfe,,,620000000.0,,,48286442.0,-49721000.0,-28335000.0,eps_dcf,0.08,0.08,15.0,0.7619300825969846,1.0263405400401122,0.7526772736069782,0.5252780521238759,73.16592880126865,
EURO,Consumer Cyclical,5.150000095367432,0.51,-0.28561444460927377,204656479.0,fcfe,,,303606700.0,,,306590047.0,101862765.0,0.0,eps_dcf,0.08,0.08,15.0,1.922473536047958,2.555595448519867,1.8390525005787013,1.539614729983819,-62.670417467035065,
EVER,Real Estate,0.09000000357627869,-0.040083999999999995,-0.3,344878737.0,fcfe,,,4854786552.0,,,151984554.0,2687741000.0,92848000.0,eps_dcf,0.1,0.08460000000000001,15.0,,,,,,eps<=0_block|no_intrinsic
FANCY,Consumer Cyclical,0.3100000023841858,-0.0069,0.0,,fcfe,,,615000000.0,,,21808858.07,-258508958.85,,eps_dcf,0.1,0.08900000000000001,15.0,,,,,,eps<=0_block|no_intrinsic
FE,Communication Services,160.5,5.43,0.3,15992453.89,fcfe,,,7870000.0,,,115772194.37,-15151000.0,29796000.0,eps_dcf,0.1,0.09120000000000002,15.0,238.34372504278184,322.99294424428035,233.85329019999867,167.1658103696328,48.50076326653075,
FLOYD,Industrials,1.0299999713897705,0.21500000000000002,-0.3,75176248.0,fcfe,,,444442864.0,,,106655862.0,-238370000.0,,eps_dcf,0.1,0.08900000000000001,15.0,0.7189389390582517,0.9648351227714267,0.6735405554762155,0.6092379060911852,-30.200101065226896,
FM,Consumer Defensive,4.139999866485596,0.768,-0.1022137248508157,407913190.0,fcfe,,,987827850.0,,,1008553297.0,-356350000.0,57091000.0,eps_dcf,0.1,0.09120000000000002,15.0,6.50749369997376,9.063937021954589,6.3469693223340435,4.43262351091208,57.18584323283822,
FMT,Industrials,19.100000381469727,0.08999999999999991,-0.3,16315021.0,fcfe,,,48000000.0,,,49401936.0,1149283000.0,,eps_dcf,0.1,0.08900000000000001,15.0,0.30095118379182595,0.403884469997341,0.2819472092691131,0.25502982115444933,-98.42433938334472,
FN,Consumer Cyclical,0.49000000953674316,-0.061,0.3,-35378715.0,fcfe,,,1000000000.0,,,39768524.0,11948000.0,-10000.0,eps_dcf,0.1,0.08900000000000001,15.0,,,,,,eps<=0_block|no_intrinsic
FNS,Financial Services,0.5199999809265137,-1.1600000000000001,-0.3,530884000.0,fcfe,,,500651065.0,,,-415788000.0,1104929000.0,0.0,eps_dcf,0.1,0.09120000000000002,15.0,,,,,,eps<=0_block|no_intrinsic
FORTH,Industrials,14.600000381469727,0.815,-0.3,1278208698.0,fcfe,,,935374700.0,,,2405173153.0,3747681000.0,1546801000.0,eps_dcf,0.093775,0.08433125,15.0,2.782349745164752,3.739629236066116,2.6057506694989314,2.3548674812608485,-80.94281046255244,
FPI,Consumer Cyclical,1.5,0.2,-0.3,-49245000.0,fcfe,,,1513029934.0,,,635296000.0,895030000.0,3307000.0,eps_dcf,0.1,0.08900000000000001,15.0,0.6687804084262807,0.8975210444385366,0.6265493539313631,0.5667329358987768,-55.414639438247946,
FPT,Real Estate,6.300000190734863,1.06,-0.3,,fcfe,,,2319277000.0,,,5238359000.0,51308928000.0,-278352000.0,eps_dcf,0.08,0.08,15.0,3.7548706480732426,4.930339881258573,3.5480099342235603,3.1999835564369574,-40.398880406458275,
FSMART,Communication Services,7.099999904632568,0.78,-0.10326829998759113,498348686.0,fcfe,,,753141300.0,,,914168147.0,240411000.0,96000.0,eps_dcf,0.08,0.08,15.0,7.026946326253704,9.536592751274913,6.927616361063335,4.815289796803598,-1.0289236529594743,
FSX,Financial Services,1.100000023841858,-0.33,0.3,880980501.0,fcfe,,,1139256532.0,,,-293916170.0,-949048000.0,11733000.0,eps_dcf,0.1,0.09120000000000002,15.0,,,,,,eps<=0_block|no_intrinsic
FTE,Industrials,2.4800000190734863,0.22000000000000003,0.14014938271604893,125886291.41,fcfe,,,659999924.0,,,195568026.8,-77987000.0,,eps_dcf,0.08,0.08,15.0,5.6803919708549415,7.563975669515096,5.625190504556066,3.9624126710914136,129.0480615793343,
FTI,Industrials,1.8300000429153442,-0.032100000000000004,0.3,107948575.66999999,fcfe,,,450000000.0,,,14406319.18,-51429064.0,3125641.0,eps_dcf,0.1,0.08900000000000001,15.0,,,,,,eps<=0_block|no_intrinsic
FTREIT,Real Estate,11.800000190734863,0.91936,0.07404346943301543,,fcfe,,,3283387048.0,,,3712906169.0,14539127000.0,,eps_dcf,0.1,0.08460000000000001,15.0,16.890543003306025,23.2729705698936,16.51979488290295,11.62035979792768,43.140192629557404,
FUTURERT,Real Estate,8.850000381469727,1.079523,-0.3,,fcfe,,,529566100.0,,,,6619192000.0,,eps_dcf,0.1,0.08460000000000001,15.0,3.609819164227818,4.844473052277111,3.381872191020234,3.0590061958012766,-59.211084648243464,
FVC,Industrials,0.3100000023841858,0.040900000000000006,0.3,-139470709.0,fcfe,,,2190873802.0,,,154686970.0,466797000.0,245242000.0,eps_dcf,0.08,0.08,15.0,1.9336560610321496,2.5414716796875005,1.9193265218323772,1.368829059976115,523.7600148905007,upside>300%
GABLE,Technology,3.9800000190734863,0.38,-0.3,685829981.0,fcfe,,,700021420.0,,,582100732.0,-1244423000.0,37035000.0,eps_dcf,0.1,0.09340000000000001,15.0,1.2706827760099328,1.7052899844332194,1.1904437724695895,1.076792578207676,-68.07329723818097,
GAHREIT,Real Estate,4.0,-0.7941419999999999,0.3,,fcfe,,,175500000.0,,,31015402.95,-8367000.0,,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
GBX,Financial Services,0.5600000023841858,0.0917,-0.3,399188763.0,fcfe,,,1089076392.0,,,101774670.0,214449388.0,274062.0,eps_dcf,0.1,0.09120000000000002,15.0,0.3066358172634496,0.411513398875069,0.28727287877752994,0.25984705110958917,-45.243604293222255,
GC,Basic Materials,4.559999942779541,0.55,-0.3,304609069.0,fcfe,,,439999864.0,,,315579462.0,666953000.0,,eps_dcf,0.08,0.08,15.0,1.9482819400380027,2.55819522140775,1.8409485507763752,1.660368826453138,-57.27451832268159,
GCAP,Financial Services,0.27000001072883606,-0.017699999999999997,-0.3,-20010679.0,fcfe,,,541897340.0,,,-56516897.0,470507756.0,,eps_dcf,0.1,0.09120000000000002,15.0,,,,,,eps<=0_block|no_intrinsic
GEL,Basic Materials,0.029999999329447746,-0.048620000000000003,8.881784197001252e-16,211810312.0,fcfe,,,8612049053.0,,,5158818.0,4078509000.0,545961000.0,eps_dcf,0.1,0.08900000000000001,15.0,,,,,,eps<=0_block|no_intrinsic
GENCO,Industrials,0.33000001311302185,0.026,-0.3,61362370.0,fcfe,,,1108708925.0,,,96854358.0,-178394000.0,0.0,eps_dcf,0.08,0.08,15.0,0.0921006008017965,0.1209328650120027,0.08702665876397411,0.07849016270505743,-72.09072813877346,
GFC,Healthcare,2.380000114440918,0.16999999999999998,0.3,52012290.44,fcfe,,,220000000.0,,,84058367.38,-100660076.15,21988203.33,eps_dcf,0.1,0.09340000000000001,15.0,7.461958242591695,10.112117959765687,7.321373726335133,5.233552074187397,213.52764217595728,
GFPT,Consumer Defensive,8.600000381469727,2.0,-0.01635957330302429,1403833312.21,fcfe,,,1253821000.0,,,4405305055.440001,-656424000.0,163304000.0,eps_dcf,0.08,0.08,15.0,26.75546362323232,36.086429949047655,26.422354223327766,18.42382549713065,211.110028330718,
GGC,Basic Materials,3.5999999046325684,-0.6500000000000001,-0.3,-17736544.0,fcfe,,,1023666700.0,,,84493019.0,-1009241000.0,,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
GJS,Basic Materials,0.12999999523162842,-0.037000000000000005,-0.3,113815235.0,fcfe,,,25487134896.0,,,-208174245.0,-1530474000.0,,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
GLAND,Real Estate,0.7400000095367432,0.07100000000000001,0.0,609371544.0,fcfe,,,6499829661.0,,,812576400.0,6201617000.0,1121182000.0,eps_dcf,0.08,0.08,15.0,1.0206987898940656,1.3749090253367435,1.008303517473491,0.7036743717131111,37.93226712700264,
GLOBAL,Consumer Cyclical,6.349999904632568,0.34309300000000004,0.0,6887972258.0,fcfe,,,5601990083.0,,,4179054656.0,9164221990.0,252160134.0,eps_dcf,0.08,0.08,15.0,4.932318449593305,6.643967073659991,4.872420827049753,3.4003626931572732,-22.325692540640986,
GLORY,Communication Services,1.090000033378601,-0.06999999999999999,0.24143613778387563,-18611255.0,fcfe,,,270483100.0,,,1623265.0,-23926000.0,14156000.0,eps_dcf,0.1,0.09120000000000002,15.0,,,,,,eps<=0_block|no_intrinsic
GPI,Communication Services,1.7200000286102295,0.53,-0.3,101396914.60000001,fcfe,,,600000000.0,,,154140851.99,-390935366.88,608.42,eps_dcf,0.1,0.09120000000000002,15.0,1.7722680823296435,2.378430767762122,1.6603557879181121,1.5018422801317588,3.0388402819764435,
GPSC,Utilities,43.25,2.0,-0.3,17324009308.0,fcfe,,,2819729367.0,,,20457384079.0,97334454716.0,11640244875.0,eps_dcf,0.090925,0.08,15.0,6.89342112346659,9.271546390810435,6.454860751504562,5.830976972008825,-84.06145404978822,
GRAMMY,Communication Services,2.9800000190734863,0.13699999999999998,-0.3,-78509687.0,fcfe,,,819949729.0,,,508514078.0,572893000.0,295389000.0,eps_dcf,0.1,0.09120000000000002,15.0,0.4581145797720021,0.6148019154403974,0.42918630744298364,0.38821206109066214,-84.62702762282414,
GRAND,Consumer Cyclical,0.029999999329447746,-0.103,0.3,-18184791.0,fcfe,,,9341120023.0,,,-515453626.0,8571439000.0,70790000.0,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
GREEN,Utilities,0.75,-0.019000000000000003,0.3,42733000.0,fcfe,,,818024729.0,,,42884000.0,129812000.0,,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
GROREIT,Real Estate,8.800000190734863,0.8566400000000001,-0.2061281831335453,,fcfe,,,315000000.0,,,347914708.65999997,1341520000.0,,eps_dcf,0.08,0.08,15.0,4.7002078641320315,6.41122294778549,4.624261090958989,3.217033099997703,-46.588548156161686,
GSTEEL,Unknown,0.09,-0.053,0.0,-1542910435.0,fcfe,,,,,,-665092113.0,9346177000.0,1000.0,eps_dcf,0.1,0.09120000000000002,15.0,,,,,,eps<=0_block|no_intrinsic
GTB,Industrials,0.699999988079071,0.07500000000000001,0.3,118358946.02,fcfe,,,960000000.0,,,118002176.35,-61902562.989999995,1001.44,eps_dcf,0.08,0.08,15.0,3.5458240727973402,4.660400390625001,3.519547411673063,2.5100777383425097,406.5463047403379,upside>300%
GTV,Utilities,0.029999999329447746,0.002,0.0,,fcfe,,,13130956245.0,,,139630786.0,258125000.0,24387000.0,eps_dcf,0.08,0.08,15.0,0.02875207858856522,0.038729831699626585,0.028402915985168753,0.019821813287693266,-4.159735895919093,
GULF,Utilities,63.5,5.840000000000001,-0.07049671260343215,-2179677000.0,fcfe,,,14939837683.0,,,114872996000.0,350612434000.0,31719144000.0,eps_dcf,0.1,0.08460000000000001,15.0,57.245659101130464,79.61038732831224,55.861211633958476,39.03427327546468,-9.849355746251238,
GUNKUL,Utilities,3.9200000762939453,0.2,-0.22752380371093828,2043283881.0,fcfe,,,8882530974.0,,,3883021601.0,12680633000.0,1014000.0,eps_dcf,0.09242500000000001,0.08,15.0,0.9532021257522444,1.3337184928679744,0.927887346756407,0.648630095624027,-75.6836197142776,
GVREIT,Real Estate,7.449999809265137,0.933333,0.10471811898596406,,fcfe,,,814800000.0,,,228959130.0,2601676000.0,,eps_dcf,0.08,0.08,15.0,20.889229803383053,27.89837250242485,20.674159770814008,14.525297202048389,180.39235353273858,
GYT,Consumer Cyclical,182.0,36.283514000000004,0.3,14303000.0,fcfe,,,7400000.0,,,745397000.0,2314205000.0,,eps_dcf,0.1,0.08900000000000001,15.0,1592.623919779361,2158.2539621341753,1562.6186241100772,1117.0097644323973,775.0680877908576,upside>300%
HANA,Technology,37.75,0.68,0.3,2327496013.0,fcfe,,,885366660.0,,,1833116584.0,-3077044000.0,,eps_dcf,0.08,0.08,15.0,32.14880492669588,42.254296875,31.910563199169108,22.758038160972085,-14.837602843189718,
HANN,Healthcare,0.8899999856948853,0.046905,0.3,18716268.0,fcfe,,,560000000.0,,,48293937.0,-57742493.0,331.0,eps_dcf,0.1,0.09340000000000001,15.0,2.05884206687508,2.790052311192998,2.020053144904409,1.4439985884691762,131.33057303002067,
HARN,Industrials,2.0399999618530273,0.17,-0.08416185441018331,157648000.0,fcfe,,,584500000.0,,,155461000.0,-362199000.0,-2503000.0,eps_dcf,0.08,0.08,15.0,1.673743132335419,2.2686613051927216,1.650714843992319,1.1479098245074169,-17.953766488550325,
HENG,Financial Services,0.9200000166893005,0.034999999999999996,-0.3,4054523992.0,fcfe,,,3810000000.0,,,308633740.0,3139645000.0,,eps_dcf,0.08,0.08,15.0,0.12398157800241835,0.1627942413623113,0.11715127141304207,0.10565983441065424,-86.52374176594292,
HFT,Consumer Cyclical,4.059999942779541,0.283248,-0.3,374659680.0,fcfe,,,658434300.0,,,309428195.0,-1071362073.0,0.0,eps_dcf,0.08,0.08,15.0,1.003358114457971,1.317461236496913,0.9480818092914668,0.8550839079185426,-75.28674560100964,
HL,Healthcare,5.550000190734863,0.26,0.06398016214370728,151820702.0,fcfe,,,254263900.0,,,208148842.0,281305839.0,,eps_dcf,0.1,0.09340000000000001,15.0,4.5809208428693085,6.31643153694056,4.479671270980605,3.1491588644641677,-17.460888550658613,
HMPRO,Consumer Cyclical,6.199999809265137,0.45999999999999996,0.0714010941927743,4644202533.0,fcfe,,,12910000000.0,,,11886812924.0,20315803000.0,1000.0,eps_dcf,0.08,0.08,15.0,8.972751714522081,12.016701205785639,8.87529442278861,6.221174098458941,44.721806299306785,
HPT,Consumer Cyclical,0.1599999964237213,0.026000000000000002,0.3,-23354895.0,fcfe,,,662079341.0,,,44044443.0,26955183.0,982704.0,eps_dcf,0.08,0.08,15.0,1.2292190119030777,1.61560546875,1.2201097693799952,0.8701602826254032,668.2618996114152,upside>300%
HTC,Consumer Defensive,15.899999618530273,1.627,-0.20725621375258807,661946749.0,fcfe,,,401921000.0,,,1243828502.0,911378000.0,30000.0,eps_dcf,0.1,0.09120000000000002,15.0,8.343925902209339,11.654915044172995,8.126105089368576,5.686399198767975,-47.52247734342641,
HTECH,Industrials,3.4800000190734863,0.35784,-0.25119947022362554,139146894.0,fcfe,,,321782997.0,,,204721177.0,-165337976.0,130244350.0,eps_dcf,0.1,0.08900000000000001,15.0,1.4764167817151546,2.0599852836254637,1.4360333520134057,1.0139985689100917,-57.574230643014914,
HUMAN,Technology,4.860000133514404,0.37,-0.16979287616966077,355563000.0,fcfe,,,836193576.0,,,572639000.0,-465551000.0,3252000.0,eps_dcf,0.1,0.09340000000000001,15.0,2.277251500438018,3.179242198822406,2.218875595098569,1.5503885180719768,-53.14297452927696,
HYDRO,Industrials,0.07999999821186066,0.007425000000000001,-0.3,,fcfe,,,2415868808.0,,,85913878.52,263732000.0,,eps_dcf,0.08,0.08,15.0,0.02630180619051304,0.034535635489004624,0.024852805435481073,0.022414979157117366,-67.12274152699472,
HYDROGEN,Real Estate,8.350000381469727,0.6989110000000001,-0.13538467044981295,,fcfe,,,207720000.0,,,190742229.0,834909000.0,,eps_dcf,0.1,0.08460000000000001,15.0,5.069871287594704,7.07097355733832,4.942332091455586,3.4513866062684384,-39.282981365537026,
I2,Technology,0.800000011920929,0.0112,-8.881784197001252e-16,-127492876.0,fcfe,,,420000000.0,,,69690630.0,726447000.0,6984000.0,eps_dcf,0.1111,0.10283500000000001,15.0,0.1437790778364706,0.1988035801050913,0.14048704008190394,0.0986306888315498,-82.02761553825057,
ICC,Consumer Cyclical,24.799999237060547,1.83,0.3,,fcfe,,,500000000.0,,,753281429.0,-429139000.0,271106000.0,eps_dcf,0.08,0.08,15.0,86.51810737625507,113.71376953125002,85.87695684482273,61.245896815557224,248.86334692689994,
ICHI,Consumer Defensive,13.399999618530273,1.000443,0.015841276017290573,1493787907.0,fcfe,,,1300000000.0,,,2139579085.0,-309868000.0,,eps_dcf,0.1,0.09120000000000002,15.0,14.372737330082558,19.883751387492662,14.044434303030364,9.846632353829035,7.259236860030412,
ICN,Communication Services,2.059999942779541,0.21000000000000002,-0.3,-325905930.0,fcfe,,,672100443.0,,,329961168.0,409312000.0,21877000.0,eps_dcf,0.1,0.09120000000000002,15.0,0.7022194288475945,0.9423970966604633,0.6578768216279312,0.5950695826937158,-65.91167726441314,
IDG,Technology,1.2000000476837158,0.060000000000000005,0.0,,fcfe,,,100000000.0,,,,-19051575.0,,eps_dcf,0.1,0.09340000000000001,15.0,0.8048591560234785,1.114630027901433,0.7862763969177463,0.5508365614627204,-32.92840632989581,
IFS,Financial Services,1.840000033378601,0.17081400000000002,-0.29393325617283994,135511316.0,fcfe,,,493499975.0,,,235820600.0,1596484744.0,,eps_dcf,0.1,0.09120000000000002,15.0,0.586175658850455,0.7909175580451113,0.5519770458813651,0.4840295985630684,-68.14262781429838,
IHL,Consumer Cyclical,1.350000023841858,0.22000000000000003,-0.3,-135082915.0,fcfe,,,592805637.0,,,380375473.0,2090716000.0,,eps_dcf,0.1,0.08900000000000001,15.0,0.7356584492689086,0.9872731488823903,0.6892042893244994,0.6234062294886545,-45.50678249802125,
IIG,Technology,1.3799999952316284,-1.6600000000000001,-0.21000377617854915,-25039158.0,fcfe,,,123376607.0,,,-255901336.0,314749632.0,3065364.0,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
III,Industrials,4.300000190734863,0.48819999999999997,0.10034314748256934,194563865.0,fcfe,,,768519820.0,,,492395192.0,439018829.0,,eps_dcf,0.08,0.08,15.0,10.732904309871921,14.3394384347187,10.621617018841736,7.460232058115695,149.60241473937435,
ILINK,Technology,4.800000190734863,0.5900000000000001,0.3,447678719.0,fcfe,,,543632325.0,,,-105326608.0,-924846515.0,21317379.0,eps_dcf,0.1,0.09340000000000001,15.0,25.897384488994717,35.094997625069155,25.409473520810174,18.163504257473914,439.5288220817741,upside>300%
ILM,Consumer Cyclical,12.399999618530273,1.51,0.09869376700037491,995253143.0,fcfe,,,505000000.0,,,2019276208.0,3757383000.0,13000.0,eps_dcf,0.08,0.08,15.0,32.97331512148538,44.059261057687834,32.63051016975864,22.91578404046317,165.9138398053724,
IMH,Healthcare,3.0,-0.36249999999999993,-0.3,101788360.65,fcfe,,,237001800.0,,,-44390881.650000006,1038530915.23,70517512.99,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
IMPACT,Real Estate,11.600000381469727,0.8279719999999999,-0.3,,fcfe,,,1482500000.0,,,1326141032.0,3847263000.0,,eps_dcf,0.08,0.08,15.0,2.9329507171948097,3.851116388835304,2.771370642697122,2.499525269047377,-74.71594292462252,
IND,Industrials,0.9100000262260437,0.24,0.3,-132167888.0,fcfe,,,350000000.0,,,83644190.0,6848000.0,,eps_dcf,0.08,0.08,15.0,11.346637032951488,14.913281250000002,11.262551717353803,8.032248762696028,1146.883154499271,upside>300%
INET,Technology,4.019999980926514,0.376,0.19844677754680196,,fcfe,,,596740267.0,,,2041678644.0,6271363660.0,7156494.0,eps_dcf,0.08,0.08,15.0,12.19407339917659,16.159116941129373,12.086514582786858,8.551706306392997,203.33516062271593,
INETREIT,Real Estate,12.600000381469727,1.06023,-0.15994254710032496,,fcfe,,,734476000.0,,,701391733.0,1270213000.0,,eps_dcf,0.08,0.08,15.0,7.294485568543794,9.931493282769644,7.183177506967576,4.9914020390466005,-42.10725914523402,
INGRS,Consumer Cyclical,0.36000001430511475,-0.1357,0.3,299767358.0,fcfe,,,1446942690.0,,,588120021.0,2254281000.0,960858000.0,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
INOX,Basic Materials,4.199999809265137,0.08099999999999999,-0.3,-253984553.0,fcfe,,,779570910.0,,,523661791.0,-2337140687.0,,eps_dcf,0.1,0.08900000000000001,15.0,0.2708560654126435,0.3634960229976072,0.253752488342202,0.22952683903900462,-93.55104576873697,
INSET,Technology,3.619999885559082,0.09,-0.13538467044981295,-42679403.890000045,fcfe,,,802530031.0,,,103337540.19,128399506.54999998,,eps_dcf,0.1,0.09340000000000001,15.0,0.6528562519169439,0.9105417144106314,0.6364328050796204,0.44444112993522694,-81.96529633823137,
INSURE,Financial Services,54.0,-9.57,0.3,,fcfe,,,12000000.0,,,,-263798000.0,,eps_dcf,0.1,0.09120000000000002,15.0,,,,,,eps<=0_block|no_intrinsic
IP,Healthcare,4.420000076293945,0.21989999999999998,-0.3,134673760.0,fcfe,,,605344475.0,,,326534457.0,73193000.0,243428000.0,eps_dcf,0.08,0.08,15.0,0.7789585429351942,1.0228129621592075,0.7360447023922272,0.6638456453400818,-82.37650385770287,
IRC,Consumer Cyclical,11.899999618530273,1.34,-0.3,290954447.0,fcfe,,,192207700.0,,,601105251.0,-986471000.0,2000.0,eps_dcf,0.08,0.08,15.0,4.746723272092589,6.2326938121570645,4.485220105527896,4.04526223172219,-60.11156786340436,
IRCP,Technology,0.25,-0.30000000000000004,0.3,-4276001.0,fcfe,,,623481405.0,,,-157707733.0,40701000.0,14337000.0,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
IROYAL,Industrials,4.519999980926514,0.35000000000000003,0.0,,fcfe,,,230000000.0,,,,-111133530.42,,eps_dcf,0.1,0.08900000000000001,15.0,4.695011743470292,6.502008496091691,4.586612315353521,3.213213275199203,3.871941665537438,
IRPC,Energy,1.6799999475479126,-0.009999999999999953,0.3,17788591315.0,fcfe,,,20410590846.0,,,16945804683.0,33361834000.0,114906000.0,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
ISSARA,Unknown,6.75,0.6000000000000001,-0.108003874281281,,fcfe,,,100000000.0,,,67749199.0,73466274.0,,eps_dcf,0.1,0.09120000000000002,15.0,4.949033110581843,6.89500792864875,4.826522739484239,3.3705894058077472,-26.680990954343066,
