symbol,sector,model,intrinsic_value,last_price,w
BLC,Consumer Defensive,fcf_dcf,-8.32046843125,4.159999847412109,0.5348621448378756
BLESS,Real Estate,fcf_dcf,1.4298747911812495,0.2599999904632568,0.4098064705526626
BLISS,Unknown,fcf_dcf,,0.0309100002050399,0.2993573379880843
BM,Industrials,fcf_dcf,4.0018492975506685,1.3200000524520874,0.39919627666052204
BOFFICE,Real Estate,fcf_dcf,,5.0,0.4098064705526626
BOL,Industrials,fcf_dcf,3.4738026463137657,5.75,0.39919627666052204
BPP,Utilities,fcf_dcf,-3.5787058814921275,10.399999618530272,0.5480966435587711
BPS,Technology,fcf_dcf,0.4501189673226716,0.4699999988079071,0.460783725863637
BR,Consumer Defensive,fcf_dcf,6.091274755824303,1.690000057220459,0.5348621448378756
BRI,Real Estate,fcf_dcf,16.742125423993567,1.9299999475479128,0.4098064705526626
BROCK,Real Estate,fcf_dcf,-0.7450430703331261,1.3600000143051147,0.4098064705526626
BRR,Consumer Defensive,fcf_dcf,18.11527525628525,4.019999980926514,0.5348621448378756
BSBM,Basic Materials,fcf_dcf,5.567002068017927,0.6700000166893005,0.4231331160748379
BSM,Industrials,fcf_dcf,4.196610962823712,0.4300000071525574,0.39919627666052204
BSRC,Energy,fcf_dcf,31.955628771824784,4.539999961853027,0.44327923496032545
BTC,Financial Services,fcf_dcf,-0.0473853196053044,0.3300000131130218,0.39243762104371566
BTG,Consumer Defensive,fcf_dcf,39.129421016806816,16.299999237060547,0.5348621448378756
BTNC,Consumer Cyclical,fcf_dcf,26.519723609999996,12.800000190734863,0.6062725766092186
BTS,Industrials,fcf_dcf,16.142372016834948,2.900000095367432,0.39919627666052204
BTW,Industrials,fcf_dcf,-1.1781775977694022,0.1299999952316284,0.39919627666052204
BUI,Financial Services,fcf_dcf,,13.399999618530272,0.39243762104371566
BVG,Technology,fcf_dcf,0.8614656937474657,1.75,0.460783725863637
BWG,Industrials,fcf_dcf,1.153331855760768,0.3000000119209289,0.39919627666052204
BYD,Financial Services,fcf_dcf,1.556524829117573,0.6100000143051147,0.39243762104371566
CAZ,Industrials,fcf_dcf,12.27061809510204,2.0199999809265137,0.39919627666052204
CBG,Consumer Defensive,fcf_dcf,67.81567604789998,45.25,0.5348621448378756
CCET,Technology,fcf_dcf,3.756277272307564,6.099999904632568,0.460783725863637
CCP,Basic Materials,fcf_dcf,1.861759936185551,0.2800000011920929,0.4231331160748379
CEN,Basic Materials,fcf_dcf,-3.18649269128811,1.100000023841858,0.4231331160748379
CENTEL,Consumer Cyclical,fcf_dcf,5.564044548799999,32.0,0.6062725766092186
CEYE,Consumer Cyclical,fcf_dcf,2.8401323472191917,1.830000042915344,0.6062725766092186
CFARM,Consumer Defensive,fcf_dcf,0.9058574107919316,0.6899999976158142,0.5348621448378756
CFRESH,Consumer Defensive,fcf_dcf,-6.610052221267151,0.9200000166893004,0.5348621448378756
CGD,Real Estate,fcf_dcf,-0.0982449845608205,0.1199999973177909,0.4098064705526626
CGH,Financial Services,fcf_dcf,-1.5326935429039616,0.550000011920929,0.39243762104371566
CH,Consumer Defensive,fcf_dcf,1.38164898800625,1.840000033378601,0.5348621448378756
CHAO,Consumer Defensive,fcf_dcf,1.1609809062031162,4.460000038146973,0.5348621448378756
CHARAN,Financial Services,fcf_dcf,,14.0,0.39243762104371566
CHASE,Financial Services,fcf_dcf,-0.3978381759136421,0.5799999833106995,0.39243762104371566
CHAYO,Financial Services,fcf_dcf,1.101412848738378,1.5199999809265137,0.39243762104371566
CHEWA,Real Estate,fcf_dcf,8.489470259188627,0.3300000131130218,0.4098064705526626
CHG,Healthcare,fcf_dcf,1.5903261730186362,1.5399999618530271,0.48490686205156974
CHIC,Consumer Cyclical,fcf_dcf,-2.065573510522058,0.3000000119209289,0.6062725766092186
CHO,Industrials,fcf_dcf,-0.7668502474438226,0.1099999994039535,0.39919627666052204
CHOTI,Consumer Defensive,fcf_dcf,-363.0425281239999,66.0,0.5348621448378756
CHOW,Basic Materials,fcf_dcf,6.379762501668751,1.2400000095367432,0.4231331160748379
CI,Real Estate,fcf_dcf,3.0910218235307885,0.3499999940395355,0.4098064705526626
CIG,Industrials,fcf_dcf,0.0458297234862882,0.0399999991059303,0.39919627666052204
CIMBT,Financial Services,fcf_dcf,15.31924736232201,0.3700000047683716,0.39243762104371566
CITY,Industrials,fcf_dcf,,1.7400000095367432,0.39919627666052204
CIVIL,Industrials,fcf_dcf,-2.312737860578572,1.0099999904632568,0.39919627666052204
CK,Industrials,fcf_dcf,119.73267375163772,15.399999618530272,0.39919627666052204
CKP,Utilities,fcf_dcf,8.644300380041805,2.619999885559082,0.5480966435587711
CM,Consumer Defensive,fcf_dcf,-1.3094359129569138,1.690000057220459,0.5348621448378756
CMAN,Basic Materials,fcf_dcf,8.725992539781247,2.4200000762939453,0.4231331160748379
CMC,Real Estate,fcf_dcf,5.444651162700814,0.6100000143051147,0.4098064705526626
CMO,Communication Services,fcf_dcf,1.376550569809428,0.4799999892711639,0.40311691392130383
CMR,Healthcare,fcf_dcf,1.96856545583997,1.5,0.48490686205156974
CNT,Industrials,fcf_dcf,-0.2477453597122573,1.100000023841858,0.39919627666052204
COCOCO,Consumer Defensive,fcf_dcf,-12.79325444556122,7.449999809265137,0.5348621448378756
COLOR,Basic Materials,fcf_dcf,2.295718388182816,1.0299999713897705,0.4231331160748379
COM7,Consumer Cyclical,fcf_dcf,15.014420921452352,26.0,0.6062725766092186
COMAN,Technology,fcf_dcf,-7.252079406932524,0.4000000059604645,0.460783725863637
CPALL,Consumer Defensive,fcf_dcf,97.4762622067488,48.25,0.5348621448378756
CPANEL,Basic Materials,fcf_dcf,-10.9203522365035,2.4800000190734863,0.4231331160748379
CPAXT,Consumer Defensive,fcf_dcf,22.68503874291118,21.399999618530277,0.5348621448378756
CPF,Consumer Defensive,fcf_dcf,137.06718292726268,21.700000762939453,0.5348621448378756
CPH,Consumer Cyclical,fcf_dcf,23.927063812121247,8.199999809265137,0.6062725766092186
CPI,Consumer Defensive,fcf_dcf,21.751578538628003,3.240000009536743,0.5348621448378756
CPL,Consumer Cyclical,fcf_dcf,8.337355810576133,0.7400000095367432,0.6062725766092186
CPN,Real Estate,fcf_dcf,77.07222389100934,55.25,0.4098064705526626
CPNREIT,Real Estate,fcf_dcf,,11.600000381469728,0.4098064705526626
CPR,Consumer Cyclical,fcf_dcf,2.2279056483919595,3.200000047683716,0.6062725766092186
CPT,Industrials,fcf_dcf,2.4261804746826656,0.959999978542328,0.39919627666052204
CPW,Technology,fcf_dcf,0.7910050674749998,2.039999961853028,0.460783725863637
CRANE,Industrials,fcf_dcf,2.147292448386009,0.3799999952316284,0.39919627666052204
CRC,Consumer Cyclical,fcf_dcf,40.12242466425883,20.600000381469727,0.6062725766092186
CRD,Industrials,fcf_dcf,3.16227185997,0.3799999952316284,0.39919627666052204
CREDIT,Financial Services,fcf_dcf,6.301485423021491,16.899999618530273,0.39243762104371566
CSC,Consumer Cyclical,fcf_dcf,130.97681386229337,45.75,0.6062725766092186
CSP,Basic Materials,fcf_dcf,5.808130545381744,0.5,0.4231331160748379
CSR,Consumer Cyclical,fcf_dcf,33.573140359792674,71.5,0.6062725766092186
CSS,Technology,fcf_dcf,-1.7947467535546058,0.800000011920929,0.460783725863637
CTW,Industrials,fcf_dcf,26.96146097458968,2.759999990463257,0.39919627666052204
CV,Utilities,fcf_dcf,,0.0299999993294477,0.5480966435587711
CWT,Consumer Cyclical,fcf_dcf,-1.4912716056943536,1.0700000524520874,0.6062725766092186
D,Healthcare,fcf_dcf,2.979949390423153,2.5999999046325684,0.48490686205156974
DCC,Industrials,fcf_dcf,0.8583803940137821,1.340000033378601,0.39919627666052204
DCON,Basic Materials,fcf_dcf,0.0480042221584374,0.2399999946355819,0.4231331160748379
DDD,Consumer Defensive,fcf_dcf,1.5772956633570667,5.849999904632568,0.5348621448378756
DELTA,Industrials,fcf_dcf,14.065397512538182,205.0,0.39919627666052204
DEMCO,Industrials,fcf_dcf,1.019929374440718,4.019999980926514,0.39919627666052204
DEXON,Energy,fcf_dcf,-0.3449014792186473,1.2100000381469729,0.44327923496032545
DHOUSE,Real Estate,fcf_dcf,-0.1319531285290671,0.4300000071525574,0.4098064705526626
DIMET,Basic Materials,fcf_dcf,-0.2040478658415344,0.0599999986588954,0.4231331160748379
DITTO,Technology,fcf_dcf,-0.0593276604311079,12.0,0.460783725863637
DMT,Industrials,fcf_dcf,22.91691875164235,10.100000381469728,0.39919627666052204
DOD,Consumer Defensive,fcf_dcf,0.6452836272820793,1.899999976158142,0.5348621448378756
DOHOME,Consumer Cyclical,fcf_dcf,7.542163914967512,4.079999923706055,0.6062725766092186
DPAINT,Basic Materials,fcf_dcf,3.534025073867608,0.6800000071525574,0.4231331160748379
DREIT,Real Estate,fcf_dcf,,4.900000095367432,0.4098064705526626
DRT,Industrials,fcf_dcf,3.403257407059802,5.300000190734863,0.39919627666052204
DTCENT,Technology,fcf_dcf,0.7464920509022896,1.0,0.460783725863637
DTCI,Industrials,fcf_dcf,-6.219119893859999,25.5,0.39919627666052204
DUSIT,Consumer Cyclical,fcf_dcf,-8.241721425318088,11.399999618530272,0.6062725766092186
DV8,Communication Services,fcf_dcf,0.0278234506205048,6.449999809265137,0.40311691392130383
EA,Utilities,fcf_dcf,14.373155868764512,3.200000047683716,0.5480966435587711
EASON,Basic Materials,fcf_dcf,,1.059999942779541,0.4231331160748379
EAST,Financial Services,fcf_dcf,2.4984429683317115,0.7300000190734863,0.39243762104371566
EASTW,Utilities,fcf_dcf,-2.852784766337628,2.6600000858306885,0.5480966435587711
ECF,Consumer Cyclical,fcf_dcf,2.2628807019358543,0.2199999988079071,0.6062725766092186
EFORL,Healthcare,fcf_dcf,0.6788381737618381,0.1599999964237213,0.48490686205156974
EGCO,Utilities,fcf_dcf,231.77314076909195,129.0,0.5480966435587711
EKH,Healthcare,fcf_dcf,-2.159815933518749,5.300000190734863,0.48490686205156974
EMC,Industrials,fcf_dcf,0.1086542740892388,0.050000000745058,0.39919627666052204
EP,Industrials,fcf_dcf,-20.818882654229487,1.2400000095367432,0.39919627666052204
EPG,Basic Materials,fcf_dcf,4.481666424723214,2.900000095367432,0.4231331160748379
ERW,Consumer Cyclical,fcf_dcf,4.966359512867236,2.5199999809265137,0.6062725766092186
ESTAR,Real Estate,fcf_dcf,-0.9973469532417992,0.1899999976158142,0.4098064705526626
ETC,Utilities,fcf_dcf,2.056019279993303,0.6800000071525574,0.5480966435587711
ETE,Industrials,fcf_dcf,2.1555059026339283,0.699999988079071,0.39919627666052204
ETL,Industrials,fcf_dcf,3.850526771155082,0.7400000095367432,0.39919627666052204
EURO,Consumer Cyclical,fcf_dcf,3.909050128940521,4.139999866485596,0.6062725766092186
EVER,Real Estate,fcf_dcf,1.9338899331840285,0.0599999986588954,0.4098064705526626
FANCY,Consumer Cyclical,fcf_dcf,,0.2800000011920929,0.6062725766092186
FE,Communication Services,fcf_dcf,129.9159328576048,198.0,0.40311691392130383
FLOYD,Industrials,fcf_dcf,-1.0349292622122062,0.9700000286102296,0.39919627666052204
FM,Consumer Defensive,fcf_dcf,9.94307594237987,3.7799999713897705,0.5348621448378756
FMT,Industrials,fcf_dcf,-102.28439430218748,25.5,0.39919627666052204
FN,Consumer Cyclical,fcf_dcf,-0.5413295723999999,0.4900000095367431,0.6062725766092186
FNS,Financial Services,fcf_dcf,-131.98757023516967,0.949999988079071,0.39243762104371566
FORTH,Industrials,fcf_dcf,-2.867472175172152,7.099999904632568,0.39919627666052204
FPI,Consumer Cyclical,fcf_dcf,0.6908874018351046,1.5499999523162842,0.6062725766092186
FPT,Real Estate,fcf_dcf,,6.5,0.4098064705526626
FSMART,Communication Services,fcf_dcf,-5.837818187045379,7.650000095367432,0.40311691392130383
FSX,Financial Services,fcf_dcf,-7.106006674450025,1.0099999904632568,0.39243762104371566
FTE,Industrials,fcf_dcf,4.408046008176358,1.7200000286102295,0.39919627666052204
FTI,Industrials,fcf_dcf,5.498252488393666,1.8799999952316284,0.39919627666052204
FTREIT,Real Estate,fcf_dcf,,10.100000381469728,0.4098064705526626
FUTURERT,Real Estate,fcf_dcf,,9.25,0.4098064705526626
FVC,Industrials,fcf_dcf,0.1751569026863556,0.4099999964237213,0.39919627666052204
GABLE,Technology,fcf_dcf,33.62020073930023,2.940000057220459,0.460783725863637
GAHREIT,Real Estate,fcf_dcf,,4.139999866485596,0.4098064705526626
GBX,Financial Services,fcf_dcf,3.08419413226065,0.4799999892711639,0.39243762104371566
GC,Basic Materials,fcf_dcf,14.159081530488834,3.9600000381469727,0.4231331160748379
GCAP,Financial Services,fcf_dcf,4.020413199647621,0.3499999940395355,0.39243762104371566
GEL,Basic Materials,fcf_dcf,0.6780137870108583,0.0299999993294477,0.4231331160748379
GENCO,Industrials,fcf_dcf,0.9696592510789068,0.2399999946355819,0.39919627666052204
GFC,Healthcare,fcf_dcf,-5.274503388573409,3.180000066757202,0.48490686205156974
GFPT,Consumer Defensive,fcf_dcf,20.41692436129587,10.399999618530272,0.5348621448378756
GGC,Basic Materials,fcf_dcf,-14.606600429744365,3.700000047683716,0.4231331160748379
GJS,Basic Materials,fcf_dcf,-0.6039046059420204,0.1299999952316284,0.4231331160748379
GLAND,Real Estate,fcf_dcf,1.9371348430203112,0.7400000095367432,0.4098064705526626
GLOBAL,Consumer Cyclical,fcf_dcf,4.414519136831143,7.550000190734863,0.6062725766092186
GLORY,Communication Services,fcf_dcf,-2.068177221756184,0.959999978542328,0.40311691392130383
GPI,Communication Services,fcf_dcf,3.448420231304749,1.590000033378601,0.40311691392130383
GPSC,Utilities,fcf_dcf,116.90859195236808,42.25,0.5480966435587711
GRAMMY,Communication Services,fcf_dcf,-4.7316727799113645,4.559999942779541,0.40311691392130383
GRAND,Consumer Cyclical,fcf_dcf,-1.0347341934579333,0.0299999993294477,0.6062725766092186
GREEN,Utilities,fcf_dcf,1.0924414181126787,0.6700000166893005,0.5480966435587711
GROREIT,Real Estate,fcf_dcf,,7.5,0.4098064705526626
GSTEEL,Unknown,fcf_dcf,,0.0900000035762786,0.2993573379880843
GTB,Industrials,fcf_dcf,1.2991042409606246,0.6800000071525574,0.39919627666052204
GTV,Utilities,fcf_dcf,,0.050000000745058,0.5480966435587711
GULF,Utilities,fcf_dcf,-6.976067450995755,45.75,0.5480966435587711
GUNKUL,Utilities,fcf_dcf,2.484457373205541,2.119999885559082,0.5480966435587711
GVREIT,Real Estate,fcf_dcf,,6.5,0.4098064705526626
GYT,Consumer Cyclical,fcf_dcf,-247.1889932432432,182.5,0.6062725766092186
HANA,Technology,fcf_dcf,52.23356683168785,23.799999237060547,0.460783725863637
HANN,Healthcare,fcf_dcf,,1.059999942779541,0.48490686205156974
HARN,Industrials,fcf_dcf,3.100603960650128,1.9700000286102293,0.39919627666052204
HEALTH,Consumer Cyclical,fcf_dcf,-1.512106563199743,0.3899999856948852,0.6062725766092186
HENG,Financial Services,fcf_dcf,17.022120374475065,1.0299999713897705,0.39243762104371566
HFT,Consumer Cyclical,fcf_dcf,-0.8145166025904178,3.619999885559082,0.6062725766092186
HL,Healthcare,fcf_dcf,5.169671862307763,7.449999809265137,0.48490686205156974
HMPRO,Consumer Cyclical,fcf_dcf,6.238096916656772,6.900000095367432,0.6062725766092186
HPT,Consumer Cyclical,fcf_dcf,-0.2471651537347014,0.3600000143051147,0.6062725766092186
HTC,Consumer Defensive,fcf_dcf,-5.41460448473705,14.699999809265137,0.5348621448378756
HTECH,Industrials,fcf_dcf,4.688268639978874,2.4200000762939453,0.39919627666052204
HUMAN,Technology,fcf_dcf,6.158846836201955,5.599999904632568,0.460783725863637
HYDRO,Industrials,fcf_dcf,,4.539999961853027,0.39919627666052204
HYDROGEN,Real Estate,fcf_dcf,,8.699999809265137,0.4098064705526626
I2,Technology,fcf_dcf,-1.824541385814405,0.6700000166893005,0.460783725863637
ICC,Consumer Cyclical,fcf_dcf,,24.5,0.6062725766092186
ICHI,Consumer Defensive,fcf_dcf,10.006806082534617,12.5,0.5348621448378756
ICN,Communication Services,fcf_dcf,-3.0865691465553757,1.9900000095367432,0.40311691392130383
IFS,Financial Services,fcf_dcf,-2.10226743889906,2.0799999237060547,0.39243762104371566
IHL,Consumer Cyclical,fcf_dcf,-8.819668346524171,1.600000023841858,0.6062725766092186
IIG,Technology,fcf_dcf,-8.839275780051237,1.4900000095367432,0.460783725863637
III,Industrials,fcf_dcf,1.0102044552742089,4.579999923706055,0.39919627666052204
ILINK,Technology,fcf_dcf,53.58678741465566,4.760000228881836,0.460783725863637
ILM,Consumer Cyclical,fcf_dcf,32.92310112071287,14.800000190734863,0.6062725766092186
IMH,Healthcare,fcf_dcf,6.478061494719659,3.880000114440918,0.48490686205156974
IMPACT,Real Estate,fcf_dcf,,10.100000381469728,0.4098064705526626
IND,Industrials,fcf_dcf,-2.220881570228572,1.0499999523162842,0.39919627666052204
INET,Technology,fcf_dcf,,3.619999885559082,0.460783725863637
INETREIT,Real Estate,fcf_dcf,,11.300000190734863,0.4098064705526626
INGRS,Consumer Cyclical,fcf_dcf,8.582400109094852,0.270000010728836,0.6062725766092186
INOX,Basic Materials,fcf_dcf,-0.3651675438492183,0.4000000059604645,0.4231331160748379
INSET,Technology,fcf_dcf,0.7726599303953307,1.6299999952316284,0.460783725863637
INSURE,Financial Services,fcf_dcf,,77.0,0.39243762104371566
IP,Healthcare,fcf_dcf,0.0508125359779652,3.859999895095825,0.48490686205156974
IRC,Consumer Cyclical,fcf_dcf,23.659198924444752,11.300000190734863,0.6062725766092186
IRCP,Technology,fcf_dcf,2.0676793171439014,0.3400000035762787,0.460783725863637
IROYAL,Industrials,fcf_dcf,,4.739999771118164,0.39919627666052204
IRPC,Energy,fcf_dcf,8.528746509751139,1.1399999856948853,0.44327923496032545
ISSARA,Unknown,fcf_dcf,,6.349999904632568,0.2993573379880843
IT,Technology,fcf_dcf,11.320120249078068,3.660000085830689,0.460783725863637
ITC,Consumer Defensive,fcf_dcf,10.88459889,16.899999618530273,0.5348621448378756
ITD,Industrials,fcf_dcf,5.624302260025129,0.3300000131130218,0.39919627666052204
ITEL,Communication Services,fcf_dcf,8.274685634059368,1.2400000095367432,0.40311691392130383
ITNS,Technology,fcf_dcf,-6.9249627355980845,1.5800000429153442,0.460783725863637
ITTHI,Consumer Cyclical,fcf_dcf,9.06726163889711,1.4500000476837158,0.6062725766092186
IVF,Healthcare,fcf_dcf,,0.9399999976158142,0.48490686205156974
IVL,Basic Materials,fcf_dcf,30.315752262804534,21.0,0.4231331160748379
J,Real Estate,fcf_dcf,1.7072124326602025,0.7200000286102295,0.4098064705526626
JAK,Real Estate,fcf_dcf,5.011025069296874,0.7799999713897705,0.4098064705526626
JAS,Communication Services,fcf_dcf,-14.855539418994788,1.4500000476837158,0.40311691392130383
JCK,Real Estate,fcf_dcf,-0.6340755219422937,0.1400000005960464,0.4098064705526626
JCKH,Consumer Cyclical,fcf_dcf,-0.7044899871582601,0.25,0.6062725766092186
JCT,Consumer Defensive,fcf_dcf,140.47976217444443,80.5,0.5348621448378756
JDF,Consumer Defensive,fcf_dcf,2.220508489575,1.440000057220459,0.5348621448378756
JMART,Consumer Cyclical,fcf_dcf,37.83229660233717,8.100000381469727,0.6062725766092186
JMT,Financial Services,fcf_dcf,19.494932872502545,10.0,0.39243762104371566
JPARK,Industrials,fcf_dcf,-2.2113918619273294,3.880000114440918,0.39919627666052204
JR,Industrials,fcf_dcf,-1.6324057736052628,1.7200000286102295,0.39919627666052204
JSP,Consumer Defensive,fcf_dcf,2.9320257655376603,1.7400000095367432,0.5348621448378756
JTS,Communication Services,fcf_dcf,-9.60196324294476,28.5,0.40311691392130383
JUBILE,Consumer Cyclical,fcf_dcf,19.11094440589505,7.150000095367432,0.6062725766092186
K,Industrials,fcf_dcf,1.7039918616555068,1.2100000381469729,0.39919627666052204
KAMART,Consumer Defensive,fcf_dcf,4.708830151963661,8.399999618530273,0.5348621448378756
KASET,Consumer Defensive,fcf_dcf,-1.74819954867464,0.5600000023841858,0.5348621448378756
KBANK,Financial Services,fcf_dcf,877.3662391100172,183.0,0.39243762104371566
KBS,Consumer Defensive,fcf_dcf,25.429532224634286,5.449999809265137,0.5348621448378756
KC,Real Estate,fcf_dcf,-0.2178498770159559,0.0299999993294477,0.4098064705526626
KCAR,Industrials,fcf_dcf,85.27280773258497,5.300000190734863,0.39919627666052204
KCC,Financial Services,fcf_dcf,9.75451843992511,2.559999942779541,0.39243762104371566
KCE,Technology,fcf_dcf,25.160608041541177,25.75,0.460783725863637
KCG,Consumer Defensive,fcf_dcf,4.546425071999999,8.399999618530273,0.5348621448378756
KCM,Industrials,fcf_dcf,0.3477633509042647,0.2000000029802322,0.39919627666052204
KDH,Healthcare,fcf_dcf,92.46080632339924,83.0,0.48490686205156974
KGEN,Industrials,fcf_dcf,-3.3264429597106413,0.6200000047683716,0.39919627666052204
KGI,Financial Services,fcf_dcf,15.38393278063642,3.940000057220459,0.39243762104371566
KIAT,Industrials,fcf_dcf,1.1079393302126963,0.3000000119209289,0.39919627666052204
KISS,Consumer Defensive,fcf_dcf,3.4772555222474817,2.619999885559082,0.5348621448378756
KJL,Industrials,fcf_dcf,-2.975038909205173,6.449999809265137,0.39919627666052204
KK,Consumer Defensive,fcf_dcf,2.0116242346356974,1.090000033378601,0.5348621448378756
KKC,Industrials,fcf_dcf,-2.49382449348,0.0399999991059303,0.39919627666052204
KKP,Financial Services,fcf_dcf,802.756271364711,65.0,0.39243762104371566
KLINIQ,Consumer Cyclical,fcf_dcf,22.987836211840904,25.5,0.6062725766092186
KOOL,Consumer Cyclical,fcf_dcf,0.3976478974345778,0.2800000011920929,0.6062725766092186
KPNREIT,Unknown,fcf_dcf,,2.0999999046325684,0.2993573379880843
KSL,Consumer Defensive,fcf_dcf,-2.524159506087268,1.3700000047683716,0.5348621448378756
KTB,Financial Services,fcf_dcf,42.78003308120877,27.25,0.39243762104371566
KTBSTMR,Real Estate,fcf_dcf,,5.300000190734863,0.4098064705526626
KTC,Financial Services,fcf_dcf,40.88579411488364,29.75,0.39243762104371566
KTIS,Consumer Defensive,fcf_dcf,-1.981842593342376,2.0,0.5348621448378756
KTMS,Healthcare,fcf_dcf,-1.0745404724499998,2.059999942779541,0.48490686205156974
KUMWEL,Industrials,fcf_dcf,5.431401239267441,1.1299999952316284,0.39919627666052204
KUN,Real Estate,fcf_dcf,1.2450894472806162,0.8500000238418579,0.4098064705526626
KWC,Real Estate,fcf_dcf,353.13553667,280.0,0.4098064705526626
KWI,Financial Services,fcf_dcf,,0.0399999991059303,0.39243762104371566
KWM,Industrials,fcf_dcf,-0.7456707418238324,0.9800000190734864,0.39919627666052204
KYE,Consumer Cyclical,fcf_dcf,-33.78136710984848,286.0,0.6062725766092186
LALIN,Real Estate,fcf_dcf,13.355892755173674,5.050000190734863,0.4098064705526626
LANNA,Energy,fcf_dcf,82.77791546501115,15.399999618530272,0.44327923496032545
LDC,Healthcare,fcf_dcf,0.2650773952544531,0.3499999940395355,0.48490686205156974
LEO,Industrials,fcf_dcf,-1.758388904723605,1.9900000095367432,0.39919627666052204
LH,Real Estate,fcf_dcf,-3.6172285380479656,3.940000057220459,0.4098064705526626
LHFG,Financial Services,fcf_dcf,-5.9806966247790125,0.7799999713897705,0.39243762104371566
LHHOTEL,Real Estate,fcf_dcf,,12.199999809265137,0.4098064705526626
LHK,Basic Materials,fcf_dcf,2.9337350079242817,3.5,0.4231331160748379
LHRREIT,Unknown,fcf_dcf,,4.800000190734863,0.2993573379880843
LHSC,Real Estate,fcf_dcf,,12.100000381469728,0.4098064705526626
LIT,Financial Services,fcf_dcf,-5.200279651624571,0.6200000047683716,0.39243762104371566
LOXLEY,Industrials,fcf_dcf,-0.4984533117412928,1.5199999809265137,0.39919627666052204
LPH,Healthcare,fcf_dcf,7.997140197882499,3.680000066757202,0.48490686205156974
LPN,Real Estate,fcf_dcf,20.20142037728152,1.6699999570846558,0.4098064705526626
LRH,Consumer Cyclical,fcf_dcf,122.20403364479918,33.75,0.6062725766092186
LST,Consumer Defensive,fcf_dcf,-2.021388311213414,4.659999847412109,0.5348621448378756
LTMH,Communication Services,fcf_dcf,-0.603826769520085,4.739999771118164,0.40311691392130383
LTS,Consumer Cyclical,fcf_dcf,-7.154754755933058,4.099999904632568,0.6062725766092186
M,Consumer Cyclical,fcf_dcf,12.934191551806544,31.75,0.6062725766092186
M-CHAI,Healthcare,fcf_dcf,76.37295266128125,20.5,0.48490686205156974
MADAME,Consumer Defensive,fcf_dcf,0.335379520378386,0.1899999976158142,0.5348621448378756
MAGURO,Consumer Cyclical,fcf_dcf,5.072108576294229,24.399999618530277,0.6062725766092186
MAJOR,Communication Services,fcf_dcf,7.479053224644256,7.25,0.40311691392130383
MALEE,Consumer Defensive,fcf_dcf,0.4714871236636482,4.380000114440918,0.5348621448378756
MANRIN,Consumer Cyclical,fcf_dcf,49.40745998271548,23.700000762939453,0.6062725766092186
MASTER,Healthcare,fcf_dcf,10.116727758559964,10.899999618530272,0.48490686205156974
MATCH,Communication Services,fcf_dcf,-1.2873001633116776,1.1299999952316284,0.40311691392130383
MATI,Communication Services,fcf_dcf,-3.48032951538825,3.559999942779541,0.40311691392130383
MBAX,Consumer Cyclical,fcf_dcf,-12.187126766330316,1.3799999952316284,0.6062725766092186
MBK,Industrials,fcf_dcf,21.438559143202813,17.100000381469727,0.39919627666052204
MC,Consumer Cyclical,fcf_dcf,21.43486377119318,11.199999809265137,0.6062725766092186
MCA,Communication Services,fcf_dcf,-2.190600366668884,1.0800000429153442,0.40311691392130383
MCOT,Communication Services,fcf_dcf,-0.1426221527965371,2.9600000381469727,0.40311691392130383
MCS,Basic Materials,fcf_dcf,4.076572070817609,8.25,0.4231331160748379
MDX,Real Estate,fcf_dcf,-8.245824805787043,2.299999952316284,0.4098064705526626
MEB,Technology,fcf_dcf,24.25105231754999,16.799999237060547,0.460783725863637
MEDEZE,Healthcare,fcf_dcf,2.0074588214979223,6.800000190734863,0.48490686205156974
MEGA,Healthcare,fcf_dcf,21.79943656774839,29.0,0.48490686205156974
MENA,Industrials,fcf_dcf,2.445286547268392,0.8399999737739563,0.39919627666052204
META,Utilities,fcf_dcf,-0.9817229868631508,0.0599999986588954,0.5480966435587711
METCO,Technology,fcf_dcf,868.7601093339073,219.0,0.460783725863637
MFC,Financial Services,fcf_dcf,15.96086676584269,24.399999618530277,0.39243762104371566
MFEC,Technology,fcf_dcf,21.328478204303952,5.099999904632568,0.460783725863637
MGC,Consumer Cyclical,fcf_dcf,45.022070319963184,3.839999914169312,0.6062725766092186
MGI,Unknown,fcf_dcf,-13.290769312461611,9.100000381469728,0.2993573379880843
MGT,Basic Materials,fcf_dcf,3.4534460485125,1.6799999475479126,0.4231331160748379
MICRO,Financial Services,fcf_dcf,18.60658035989839,0.9200000166893004,0.39243762104371566
MIDA,Financial Services,fcf_dcf,,0.2399999946355819,0.39243762104371566
MII,Unknown,fcf_dcf,,4.599999904632568,0.2993573379880843
MILL,Basic Materials,fcf_dcf,,0.0700000002980232,0.4231331160748379
MINT,Consumer Cyclical,fcf_dcf,93.50685948145691,22.899999618530277,0.6062725766092186
MIPF,Real Estate,fcf_dcf,,9.300000190734863,0.4098064705526626
MITSIB,Consumer Cyclical,fcf_dcf,-0.8986238254202671,0.5699999928474426,0.6062725766092186
MJD,Real Estate,fcf_dcf,-9.034317171492663,0.4199999868869781,0.4098064705526626
MJLF,Real Estate,fcf_dcf,,4.559999942779541,0.4098064705526626
MK,Real Estate,fcf_dcf,-46.91560972372937,0.699999988079071,0.4098064705526626
ML,Financial Services,fcf_dcf,,0.4300000071525574,0.39243762104371566
